Istasyon_No,Istasyon_Adi,YIL,AY,ORTALAMA_SICAKLIK_°C,İl,Enlem,Boylam,datetime
17962,Dörtyol,1992,10,22.6,Hatay,36.8244,36.1981,1992-10-01
17962,Dörtyol,1992,10,22.6,Hatay,36.8244,36.1981,1992-10-01
17962,Dörtyol,1992,11,15.3,Hatay,36.8244,36.1981,1992-11-01
17962,Dörtyol,1992,11,15.3,Hatay,36.8244,36.1981,1992-11-01
17962,Dörtyol,1992,12,9.0,Hatay,36.8244,36.1981,1992-12-01
17962,Dörtyol,1992,12,9.0,Hatay,36.8244,36.1981,1992-12-01
17962,Dörtyol,1993,1,9.4,Hatay,36.8244,36.1981,1993-01-01
17962,Dörtyol,1993,1,9.4,Hatay,36.8244,36.1981,1993-01-01
17962,Dörtyol,1993,2,9.1,Hatay,36.8244,36.1981,1993-02-01
17962,Dörtyol,1993,2,9.1,Hatay,36.8244,36.1981,1993-02-01
17962,Dörtyol,1993,3,13.3,Hatay,36.8244,36.1981,1993-03-01
17962,Dörtyol,1993,3,13.3,Hatay,36.8244,36.1981,1993-03-01
17962,Dörtyol,1993,4,17.5,Hatay,36.8244,36.1981,1993-04-01
17962,Dörtyol,1993,4,17.5,Hatay,36.8244,36.1981,1993-04-01
17962,Dörtyol,1993,5,20.2,Hatay,36.8244,36.1981,1993-05-01
17962,Dörtyol,1993,5,20.2,Hatay,36.8244,36.1981,1993-05-01
17962,Dörtyol,1993,6,24.8,Hatay,36.8244,36.1981,1993-06-01
17962,Dörtyol,1993,6,24.8,Hatay,36.8244,36.1981,1993-06-01
17962,Dörtyol,1993,7,27.6,Hatay,36.8244,36.1981,1993-07-01
17962,Dörtyol,1993,7,27.6,Hatay,36.8244,36.1981,1993-07-01
17962,Dörtyol,1993,8,28.2,Hatay,36.8244,36.1981,1993-08-01
17962,Dörtyol,1993,8,28.2,Hatay,36.8244,36.1981,1993-08-01
17962,Dörtyol,1993,9,26.0,Hatay,36.8244,36.1981,1993-09-01
17962,Dörtyol,1993,9,26.0,Hatay,36.8244,36.1981,1993-09-01
17962,Dörtyol,1993,10,24.0,Hatay,36.8244,36.1981,1993-10-01
17962,Dörtyol,1993,10,24.0,Hatay,36.8244,36.1981,1993-10-01
17962,Dörtyol,1993,11,13.7,Hatay,36.8244,36.1981,1993-11-01
17962,Dörtyol,1993,11,13.7,Hatay,36.8244,36.1981,1993-11-01
17962,Dörtyol,1993,12,13.8,Hatay,36.8244,36.1981,1993-12-01
17962,Dörtyol,1993,12,13.8,Hatay,36.8244,36.1981,1993-12-01
17962,Dörtyol,1994,1,12.8,Hatay,36.8244,36.1981,1994-01-01
17962,Dörtyol,1994,1,12.8,Hatay,36.8244,36.1981,1994-01-01
17962,Dörtyol,1994,2,10.5,Hatay,36.8244,36.1981,1994-02-01
17962,Dörtyol,1994,2,10.5,Hatay,36.8244,36.1981,1994-02-01
17962,Dörtyol,1994,3,14.2,Hatay,36.8244,36.1981,1994-03-01
17962,Dörtyol,1994,3,14.2,Hatay,36.8244,36.1981,1994-03-01
17962,Dörtyol,1994,4,19.5,Hatay,36.8244,36.1981,1994-04-01
17962,Dörtyol,1994,4,19.5,Hatay,36.8244,36.1981,1994-04-01
17962,Dörtyol,1994,5,21.5,Hatay,36.8244,36.1981,1994-05-01
17962,Dörtyol,1994,5,21.5,Hatay,36.8244,36.1981,1994-05-01
17962,Dörtyol,1994,6,24.3,Hatay,36.8244,36.1981,1994-06-01
17962,Dörtyol,1994,6,24.3,Hatay,36.8244,36.1981,1994-06-01
17962,Dörtyol,1994,7,26.2,Hatay,36.8244,36.1981,1994-07-01
17962,Dörtyol,1994,7,26.2,Hatay,36.8244,36.1981,1994-07-01
17962,Dörtyol,1994,8,27.4,Hatay,36.8244,36.1981,1994-08-01
17962,Dörtyol,1994,8,27.4,Hatay,36.8244,36.1981,1994-08-01
17962,Dörtyol,1994,9,27.8,Hatay,36.8244,36.1981,1994-09-01
17962,Dörtyol,1994,9,27.8,Hatay,36.8244,36.1981,1994-09-01
17962,Dörtyol,1994,10,24.2,Hatay,36.8244,36.1981,1994-10-01
17962,Dörtyol,1994,10,24.2,Hatay,36.8244,36.1981,1994-10-01
17962,Dörtyol,1994,11,14.7,Hatay,36.8244,36.1981,1994-11-01
17962,Dörtyol,1994,11,14.7,Hatay,36.8244,36.1981,1994-11-01
17962,Dörtyol,1994,12,9.2,Hatay,36.8244,36.1981,1994-12-01
17962,Dörtyol,1994,12,9.2,Hatay,36.8244,36.1981,1994-12-01
17962,Dörtyol,1995,1,10.9,Hatay,36.8244,36.1981,1995-01-01
17962,Dörtyol,1995,1,10.9,Hatay,36.8244,36.1981,1995-01-01
17962,Dörtyol,1995,2,12.1,Hatay,36.8244,36.1981,1995-02-01
17962,Dörtyol,1995,2,12.1,Hatay,36.8244,36.1981,1995-02-01
17962,Dörtyol,1995,3,14.1,Hatay,36.8244,36.1981,1995-03-01
17962,Dörtyol,1995,3,14.1,Hatay,36.8244,36.1981,1995-03-01
17962,Dörtyol,1995,4,16.3,Hatay,36.8244,36.1981,1995-04-01
17962,Dörtyol,1995,4,16.3,Hatay,36.8244,36.1981,1995-04-01
17962,Dörtyol,1995,5,21.3,Hatay,36.8244,36.1981,1995-05-01
17962,Dörtyol,1995,5,21.3,Hatay,36.8244,36.1981,1995-05-01
17962,Dörtyol,1995,6,25.0,Hatay,36.8244,36.1981,1995-06-01
17962,Dörtyol,1995,6,25.0,Hatay,36.8244,36.1981,1995-06-01
17962,Dörtyol,1995,7,26.3,Hatay,36.8244,36.1981,1995-07-01
17962,Dörtyol,1995,7,26.3,Hatay,36.8244,36.1981,1995-07-01
17962,Dörtyol,1995,8,27.7,Hatay,36.8244,36.1981,1995-08-01
17962,Dörtyol,1995,8,27.7,Hatay,36.8244,36.1981,1995-08-01
17962,Dörtyol,1995,9,25.0,Hatay,36.8244,36.1981,1995-09-01
17962,Dörtyol,1995,9,25.0,Hatay,36.8244,36.1981,1995-09-01
17962,Dörtyol,1995,10,20.7,Hatay,36.8244,36.1981,1995-10-01
17962,Dörtyol,1995,10,20.7,Hatay,36.8244,36.1981,1995-10-01
17962,Dörtyol,1995,11,12.9,Hatay,36.8244,36.1981,1995-11-01
17962,Dörtyol,1995,11,12.9,Hatay,36.8244,36.1981,1995-11-01
17962,Dörtyol,1995,12,10.4,Hatay,36.8244,36.1981,1995-12-01
17962,Dörtyol,1995,12,10.4,Hatay,36.8244,36.1981,1995-12-01
17962,Dörtyol,1996,1,9.8,Hatay,36.8244,36.1981,1996-01-01
17962,Dörtyol,1996,1,9.8,Hatay,36.8244,36.1981,1996-01-01
17962,Dörtyol,1996,2,12.1,Hatay,36.8244,36.1981,1996-02-01
17962,Dörtyol,1996,2,12.1,Hatay,36.8244,36.1981,1996-02-01
17962,Dörtyol,1996,3,12.8,Hatay,36.8244,36.1981,1996-03-01
17962,Dörtyol,1996,3,12.8,Hatay,36.8244,36.1981,1996-03-01
17962,Dörtyol,1996,4,15.7,Hatay,36.8244,36.1981,1996-04-01
17962,Dörtyol,1996,4,15.7,Hatay,36.8244,36.1981,1996-04-01
17962,Dörtyol,1996,5,22.8,Hatay,36.8244,36.1981,1996-05-01
17962,Dörtyol,1996,5,22.8,Hatay,36.8244,36.1981,1996-05-01
17962,Dörtyol,1996,6,25.3,Hatay,36.8244,36.1981,1996-06-01
17962,Dörtyol,1996,6,25.3,Hatay,36.8244,36.1981,1996-06-01
17962,Dörtyol,1996,7,28.0,Hatay,36.8244,36.1981,1996-07-01
17962,Dörtyol,1996,7,28.0,Hatay,36.8244,36.1981,1996-07-01
17962,Dörtyol,1996,8,28.7,Hatay,36.8244,36.1981,1996-08-01
17962,Dörtyol,1996,8,28.7,Hatay,36.8244,36.1981,1996-08-01
17962,Dörtyol,1996,9,26.0,Hatay,36.8244,36.1981,1996-09-01
17962,Dörtyol,1996,9,26.0,Hatay,36.8244,36.1981,1996-09-01
17962,Dörtyol,1996,10,19.8,Hatay,36.8244,36.1981,1996-10-01
17962,Dörtyol,1996,10,19.8,Hatay,36.8244,36.1981,1996-10-01
17962,Dörtyol,1996,11,16.3,Hatay,36.8244,36.1981,1996-11-01
17962,Dörtyol,1996,11,16.3,Hatay,36.8244,36.1981,1996-11-01
17962,Dörtyol,1996,12,13.8,Hatay,36.8244,36.1981,1996-12-01
17962,Dörtyol,1996,12,13.8,Hatay,36.8244,36.1981,1996-12-01
17962,Dörtyol,1997,1,10.7,Hatay,36.8244,36.1981,1997-01-01
17962,Dörtyol,1997,1,10.7,Hatay,36.8244,36.1981,1997-01-01
17962,Dörtyol,1997,2,9.1,Hatay,36.8244,36.1981,1997-02-01
17962,Dörtyol,1997,2,9.1,Hatay,36.8244,36.1981,1997-02-01
17962,Dörtyol,1997,3,11.2,Hatay,36.8244,36.1981,1997-03-01
17962,Dörtyol,1997,3,11.2,Hatay,36.8244,36.1981,1997-03-01
17962,Dörtyol,1997,4,15.3,Hatay,36.8244,36.1981,1997-04-01
17962,Dörtyol,1997,4,15.3,Hatay,36.8244,36.1981,1997-04-01
17962,Dörtyol,1997,5,21.7,Hatay,36.8244,36.1981,1997-05-01
17962,Dörtyol,1997,5,21.7,Hatay,36.8244,36.1981,1997-05-01
17962,Dörtyol,1997,6,24.7,Hatay,36.8244,36.1981,1997-06-01
17962,Dörtyol,1997,6,24.7,Hatay,36.8244,36.1981,1997-06-01
17962,Dörtyol,1997,7,27.6,Hatay,36.8244,36.1981,1997-07-01
17962,Dörtyol,1997,7,27.6,Hatay,36.8244,36.1981,1997-07-01
17962,Dörtyol,1997,8,26.6,Hatay,36.8244,36.1981,1997-08-01
17962,Dörtyol,1997,8,26.6,Hatay,36.8244,36.1981,1997-08-01
17962,Dörtyol,1997,9,24.1,Hatay,36.8244,36.1981,1997-09-01
17962,Dörtyol,1997,9,24.1,Hatay,36.8244,36.1981,1997-09-01
17962,Dörtyol,1997,10,20.8,Hatay,36.8244,36.1981,1997-10-01
17962,Dörtyol,1997,10,20.8,Hatay,36.8244,36.1981,1997-10-01
17962,Dörtyol,1997,11,16.2,Hatay,36.8244,36.1981,1997-11-01
17962,Dörtyol,1997,11,16.2,Hatay,36.8244,36.1981,1997-11-01
17962,Dörtyol,1997,12,11.4,Hatay,36.8244,36.1981,1997-12-01
17962,Dörtyol,1997,12,11.4,Hatay,36.8244,36.1981,1997-12-01
17962,Dörtyol,1998,1,9.2,Hatay,36.8244,36.1981,1998-01-01
17962,Dörtyol,1998,1,9.2,Hatay,36.8244,36.1981,1998-01-01
17962,Dörtyol,1998,2,10.5,Hatay,36.8244,36.1981,1998-02-01
17962,Dörtyol,1998,2,10.5,Hatay,36.8244,36.1981,1998-02-01
17962,Dörtyol,1998,3,12.8,Hatay,36.8244,36.1981,1998-03-01
17962,Dörtyol,1998,3,12.8,Hatay,36.8244,36.1981,1998-03-01
17962,Dörtyol,1998,4,18.4,Hatay,36.8244,36.1981,1998-04-01
17962,Dörtyol,1998,4,18.4,Hatay,36.8244,36.1981,1998-04-01
17962,Dörtyol,1998,5,21.3,Hatay,36.8244,36.1981,1998-05-01
17962,Dörtyol,1998,5,21.3,Hatay,36.8244,36.1981,1998-05-01
17962,Dörtyol,1998,6,24.6,Hatay,36.8244,36.1981,1998-06-01
17962,Dörtyol,1998,6,24.6,Hatay,36.8244,36.1981,1998-06-01
17962,Dörtyol,1998,7,27.7,Hatay,36.8244,36.1981,1998-07-01
17962,Dörtyol,1998,7,27.7,Hatay,36.8244,36.1981,1998-07-01
17962,Dörtyol,1998,8,29.7,Hatay,36.8244,36.1981,1998-08-01
17962,Dörtyol,1998,8,29.7,Hatay,36.8244,36.1981,1998-08-01
17962,Dörtyol,1998,9,26.8,Hatay,36.8244,36.1981,1998-09-01
17962,Dörtyol,1998,9,26.8,Hatay,36.8244,36.1981,1998-09-01
17962,Dörtyol,1998,10,22.5,Hatay,36.8244,36.1981,1998-10-01
17962,Dörtyol,1998,10,22.5,Hatay,36.8244,36.1981,1998-10-01
17962,Dörtyol,1998,11,18.1,Hatay,36.8244,36.1981,1998-11-01
17962,Dörtyol,1998,11,18.1,Hatay,36.8244,36.1981,1998-11-01
17962,Dörtyol,1998,12,12.7,Hatay,36.8244,36.1981,1998-12-01
17962,Dörtyol,1998,12,12.7,Hatay,36.8244,36.1981,1998-12-01
17962,Dörtyol,1999,1,11.9,Hatay,36.8244,36.1981,1999-01-01
17962,Dörtyol,1999,1,11.9,Hatay,36.8244,36.1981,1999-01-01
17962,Dörtyol,1999,2,12.2,Hatay,36.8244,36.1981,1999-02-01
17962,Dörtyol,1999,2,12.2,Hatay,36.8244,36.1981,1999-02-01
17962,Dörtyol,1999,3,14.2,Hatay,36.8244,36.1981,1999-03-01
17962,Dörtyol,1999,3,14.2,Hatay,36.8244,36.1981,1999-03-01
17962,Dörtyol,1999,4,17.1,Hatay,36.8244,36.1981,1999-04-01
17962,Dörtyol,1999,4,17.1,Hatay,36.8244,36.1981,1999-04-01
17962,Dörtyol,1999,5,22.3,Hatay,36.8244,36.1981,1999-05-01
17962,Dörtyol,1999,5,22.3,Hatay,36.8244,36.1981,1999-05-01
17962,Dörtyol,1999,6,24.8,Hatay,36.8244,36.1981,1999-06-01
17962,Dörtyol,1999,6,24.8,Hatay,36.8244,36.1981,1999-06-01
17962,Dörtyol,1999,7,27.6,Hatay,36.8244,36.1981,1999-07-01
17962,Dörtyol,1999,7,27.6,Hatay,36.8244,36.1981,1999-07-01
17962,Dörtyol,1999,8,28.4,Hatay,36.8244,36.1981,1999-08-01
17962,Dörtyol,1999,8,28.4,Hatay,36.8244,36.1981,1999-08-01
17962,Dörtyol,1999,9,25.5,Hatay,36.8244,36.1981,1999-09-01
17962,Dörtyol,1999,9,25.5,Hatay,36.8244,36.1981,1999-09-01
17962,Dörtyol,1999,10,22.1,Hatay,36.8244,36.1981,1999-10-01
17962,Dörtyol,1999,10,22.1,Hatay,36.8244,36.1981,1999-10-01
17962,Dörtyol,1999,11,15.6,Hatay,36.8244,36.1981,1999-11-01
17962,Dörtyol,1999,11,15.6,Hatay,36.8244,36.1981,1999-11-01
17962,Dörtyol,1999,12,12.9,Hatay,36.8244,36.1981,1999-12-01
17962,Dörtyol,1999,12,12.9,Hatay,36.8244,36.1981,1999-12-01
17962,Dörtyol,2000,1,8.7,Hatay,36.8244,36.1981,2000-01-01
17962,Dörtyol,2000,1,8.7,Hatay,36.8244,36.1981,2000-01-01
17962,Dörtyol,2000,2,10.3,Hatay,36.8244,36.1981,2000-02-01
17962,Dörtyol,2000,2,10.3,Hatay,36.8244,36.1981,2000-02-01
17962,Dörtyol,2000,3,12.3,Hatay,36.8244,36.1981,2000-03-01
17962,Dörtyol,2000,3,12.3,Hatay,36.8244,36.1981,2000-03-01
17962,Dörtyol,2000,4,18.5,Hatay,36.8244,36.1981,2000-04-01
17962,Dörtyol,2000,4,18.5,Hatay,36.8244,36.1981,2000-04-01
17962,Dörtyol,2000,5,20.7,Hatay,36.8244,36.1981,2000-05-01
17962,Dörtyol,2000,5,20.7,Hatay,36.8244,36.1981,2000-05-01
17962,Dörtyol,2000,6,25.2,Hatay,36.8244,36.1981,2000-06-01
17962,Dörtyol,2000,6,25.2,Hatay,36.8244,36.1981,2000-06-01
17962,Dörtyol,2000,7,28.4,Hatay,36.8244,36.1981,2000-07-01
17962,Dörtyol,2000,7,28.4,Hatay,36.8244,36.1981,2000-07-01
17962,Dörtyol,2000,8,28.4,Hatay,36.8244,36.1981,2000-08-01
17962,Dörtyol,2000,8,28.4,Hatay,36.8244,36.1981,2000-08-01
17962,Dörtyol,2000,9,25.8,Hatay,36.8244,36.1981,2000-09-01
17962,Dörtyol,2000,9,25.8,Hatay,36.8244,36.1981,2000-09-01
17962,Dörtyol,2000,10,20.8,Hatay,36.8244,36.1981,2000-10-01
17962,Dörtyol,2000,10,20.8,Hatay,36.8244,36.1981,2000-10-01
17962,Dörtyol,2000,11,16.8,Hatay,36.8244,36.1981,2000-11-01
17962,Dörtyol,2000,11,16.8,Hatay,36.8244,36.1981,2000-11-01
17962,Dörtyol,2000,12,12.1,Hatay,36.8244,36.1981,2000-12-01
17962,Dörtyol,2000,12,12.1,Hatay,36.8244,36.1981,2000-12-01
17962,Dörtyol,2001,1,11.6,Hatay,36.8244,36.1981,2001-01-01
17962,Dörtyol,2001,1,11.6,Hatay,36.8244,36.1981,2001-01-01
17962,Dörtyol,2001,2,11.7,Hatay,36.8244,36.1981,2001-02-01
17962,Dörtyol,2001,2,11.7,Hatay,36.8244,36.1981,2001-02-01
17962,Dörtyol,2001,3,16.7,Hatay,36.8244,36.1981,2001-03-01
17962,Dörtyol,2001,3,16.7,Hatay,36.8244,36.1981,2001-03-01
17962,Dörtyol,2001,4,18.7,Hatay,36.8244,36.1981,2001-04-01
17962,Dörtyol,2001,4,18.7,Hatay,36.8244,36.1981,2001-04-01
17962,Dörtyol,2001,5,21.1,Hatay,36.8244,36.1981,2001-05-01
17962,Dörtyol,2001,5,21.1,Hatay,36.8244,36.1981,2001-05-01
17962,Dörtyol,2001,6,25.4,Hatay,36.8244,36.1981,2001-06-01
17962,Dörtyol,2001,6,25.4,Hatay,36.8244,36.1981,2001-06-01
17962,Dörtyol,2001,7,27.7,Hatay,36.8244,36.1981,2001-07-01
17962,Dörtyol,2001,7,27.7,Hatay,36.8244,36.1981,2001-07-01
17962,Dörtyol,2001,8,28.8,Hatay,36.8244,36.1981,2001-08-01
17962,Dörtyol,2001,8,28.8,Hatay,36.8244,36.1981,2001-08-01
17962,Dörtyol,2001,9,26.2,Hatay,36.8244,36.1981,2001-09-01
17962,Dörtyol,2001,9,26.2,Hatay,36.8244,36.1981,2001-09-01
17962,Dörtyol,2001,10,21.9,Hatay,36.8244,36.1981,2001-10-01
17962,Dörtyol,2001,10,21.9,Hatay,36.8244,36.1981,2001-10-01
17962,Dörtyol,2001,11,14.5,Hatay,36.8244,36.1981,2001-11-01
17962,Dörtyol,2001,11,14.5,Hatay,36.8244,36.1981,2001-11-01
17962,Dörtyol,2001,12,11.5,Hatay,36.8244,36.1981,2001-12-01
17962,Dörtyol,2001,12,11.5,Hatay,36.8244,36.1981,2001-12-01
17962,Dörtyol,2002,1,8.9,Hatay,36.8244,36.1981,2002-01-01
17962,Dörtyol,2002,1,8.9,Hatay,36.8244,36.1981,2002-01-01
17962,Dörtyol,2002,2,13.4,Hatay,36.8244,36.1981,2002-02-01
17962,Dörtyol,2002,2,13.4,Hatay,36.8244,36.1981,2002-02-01
17962,Dörtyol,2002,3,15.0,Hatay,36.8244,36.1981,2002-03-01
17962,Dörtyol,2002,3,15.0,Hatay,36.8244,36.1981,2002-03-01
17962,Dörtyol,2002,4,16.8,Hatay,36.8244,36.1981,2002-04-01
17962,Dörtyol,2002,4,16.8,Hatay,36.8244,36.1981,2002-04-01
17962,Dörtyol,2002,5,20.7,Hatay,36.8244,36.1981,2002-05-01
17962,Dörtyol,2002,5,20.7,Hatay,36.8244,36.1981,2002-05-01
17962,Dörtyol,2002,6,25.3,Hatay,36.8244,36.1981,2002-06-01
17962,Dörtyol,2002,6,25.3,Hatay,36.8244,36.1981,2002-06-01
17962,Dörtyol,2002,7,27.9,Hatay,36.8244,36.1981,2002-07-01
17962,Dörtyol,2002,7,27.9,Hatay,36.8244,36.1981,2002-07-01
17962,Dörtyol,2002,8,27.8,Hatay,36.8244,36.1981,2002-08-01
17962,Dörtyol,2002,8,27.8,Hatay,36.8244,36.1981,2002-08-01
17962,Dörtyol,2002,9,25.5,Hatay,36.8244,36.1981,2002-09-01
17962,Dörtyol,2002,9,25.5,Hatay,36.8244,36.1981,2002-09-01
17962,Dörtyol,2002,10,22.3,Hatay,36.8244,36.1981,2002-10-01
17962,Dörtyol,2002,10,22.3,Hatay,36.8244,36.1981,2002-10-01
17962,Dörtyol,2002,11,17.5,Hatay,36.8244,36.1981,2002-11-01
17962,Dörtyol,2002,11,17.5,Hatay,36.8244,36.1981,2002-11-01
17962,Dörtyol,2002,12,9.4,Hatay,36.8244,36.1981,2002-12-01
17962,Dörtyol,2002,12,9.4,Hatay,36.8244,36.1981,2002-12-01
17962,Dörtyol,2003,1,12.2,Hatay,36.8244,36.1981,2003-01-01
17962,Dörtyol,2003,1,12.2,Hatay,36.8244,36.1981,2003-01-01
17962,Dörtyol,2003,2,9.2,Hatay,36.8244,36.1981,2003-02-01
17962,Dörtyol,2003,2,9.2,Hatay,36.8244,36.1981,2003-02-01
17962,Dörtyol,2003,3,12.1,Hatay,36.8244,36.1981,2003-03-01
17962,Dörtyol,2003,3,12.1,Hatay,36.8244,36.1981,2003-03-01
17962,Dörtyol,2003,4,16.9,Hatay,36.8244,36.1981,2003-04-01
17962,Dörtyol,2003,4,16.9,Hatay,36.8244,36.1981,2003-04-01
17962,Dörtyol,2003,5,24.1,Hatay,36.8244,36.1981,2003-05-01
17962,Dörtyol,2003,5,24.1,Hatay,36.8244,36.1981,2003-05-01
17962,Dörtyol,2003,6,25.2,Hatay,36.8244,36.1981,2003-06-01
17962,Dörtyol,2003,6,25.2,Hatay,36.8244,36.1981,2003-06-01
17962,Dörtyol,2003,7,28.1,Hatay,36.8244,36.1981,2003-07-01
17962,Dörtyol,2003,7,28.1,Hatay,36.8244,36.1981,2003-07-01
17962,Dörtyol,2003,8,29.3,Hatay,36.8244,36.1981,2003-08-01
17962,Dörtyol,2003,8,29.3,Hatay,36.8244,36.1981,2003-08-01
17962,Dörtyol,2003,9,25.5,Hatay,36.8244,36.1981,2003-09-01
17962,Dörtyol,2003,9,25.5,Hatay,36.8244,36.1981,2003-09-01
17962,Dörtyol,2003,10,22.1,Hatay,36.8244,36.1981,2003-10-01
17962,Dörtyol,2003,10,22.1,Hatay,36.8244,36.1981,2003-10-01
17962,Dörtyol,2003,11,15.5,Hatay,36.8244,36.1981,2003-11-01
17962,Dörtyol,2003,11,15.5,Hatay,36.8244,36.1981,2003-11-01
17962,Dörtyol,2003,12,11.5,Hatay,36.8244,36.1981,2003-12-01
17962,Dörtyol,2003,12,11.5,Hatay,36.8244,36.1981,2003-12-01
17962,Dörtyol,2004,1,10.0,Hatay,36.8244,36.1981,2004-01-01
17962,Dörtyol,2004,1,10.0,Hatay,36.8244,36.1981,2004-01-01
17962,Dörtyol,2004,2,10.5,Hatay,36.8244,36.1981,2004-02-01
17962,Dörtyol,2004,2,10.5,Hatay,36.8244,36.1981,2004-02-01
17962,Dörtyol,2004,3,14.8,Hatay,36.8244,36.1981,2004-03-01
17962,Dörtyol,2004,3,14.8,Hatay,36.8244,36.1981,2004-03-01
17962,Dörtyol,2004,4,17.4,Hatay,36.8244,36.1981,2004-04-01
17962,Dörtyol,2004,4,17.4,Hatay,36.8244,36.1981,2004-04-01
17962,Dörtyol,2004,5,20.4,Hatay,36.8244,36.1981,2004-05-01
17962,Dörtyol,2004,5,20.4,Hatay,36.8244,36.1981,2004-05-01
17962,Dörtyol,2004,6,24.8,Hatay,36.8244,36.1981,2004-06-01
17962,Dörtyol,2004,6,24.8,Hatay,36.8244,36.1981,2004-06-01
17962,Dörtyol,2004,7,27.9,Hatay,36.8244,36.1981,2004-07-01
17962,Dörtyol,2004,7,27.9,Hatay,36.8244,36.1981,2004-07-01
17962,Dörtyol,2004,8,28.4,Hatay,36.8244,36.1981,2004-08-01
17962,Dörtyol,2004,8,28.4,Hatay,36.8244,36.1981,2004-08-01
17962,Dörtyol,2004,9,26.3,Hatay,36.8244,36.1981,2004-09-01
17962,Dörtyol,2004,9,26.3,Hatay,36.8244,36.1981,2004-09-01
17962,Dörtyol,2004,10,24.1,Hatay,36.8244,36.1981,2004-10-01
17962,Dörtyol,2004,10,24.1,Hatay,36.8244,36.1981,2004-10-01
17962,Dörtyol,2004,11,16.0,Hatay,36.8244,36.1981,2004-11-01
17962,Dörtyol,2004,11,16.0,Hatay,36.8244,36.1981,2004-11-01
17962,Dörtyol,2004,12,9.8,Hatay,36.8244,36.1981,2004-12-01
17962,Dörtyol,2004,12,9.8,Hatay,36.8244,36.1981,2004-12-01
17962,Dörtyol,2005,1,10.6,Hatay,36.8244,36.1981,2005-01-01
17962,Dörtyol,2005,1,10.6,Hatay,36.8244,36.1981,2005-01-01
17962,Dörtyol,2005,2,10.9,Hatay,36.8244,36.1981,2005-02-01
17962,Dörtyol,2005,2,10.9,Hatay,36.8244,36.1981,2005-02-01
17962,Dörtyol,2005,3,14.5,Hatay,36.8244,36.1981,2005-03-01
17962,Dörtyol,2005,3,14.5,Hatay,36.8244,36.1981,2005-03-01
17962,Dörtyol,2005,4,18.2,Hatay,36.8244,36.1981,2005-04-01
17962,Dörtyol,2005,4,18.2,Hatay,36.8244,36.1981,2005-04-01
17962,Dörtyol,2005,5,21.1,Hatay,36.8244,36.1981,2005-05-01
17962,Dörtyol,2005,5,21.1,Hatay,36.8244,36.1981,2005-05-01
17962,Dörtyol,2005,6,24.0,Hatay,36.8244,36.1981,2005-06-01
17962,Dörtyol,2005,6,24.0,Hatay,36.8244,36.1981,2005-06-01
17962,Dörtyol,2005,7,27.2,Hatay,36.8244,36.1981,2005-07-01
17962,Dörtyol,2005,7,27.2,Hatay,36.8244,36.1981,2005-07-01
17962,Dörtyol,2005,8,28.1,Hatay,36.8244,36.1981,2005-08-01
17962,Dörtyol,2005,8,28.1,Hatay,36.8244,36.1981,2005-08-01
17962,Dörtyol,2005,9,25.4,Hatay,36.8244,36.1981,2005-09-01
17962,Dörtyol,2005,9,25.4,Hatay,36.8244,36.1981,2005-09-01
17962,Dörtyol,2005,10,19.6,Hatay,36.8244,36.1981,2005-10-01
17962,Dörtyol,2005,10,19.6,Hatay,36.8244,36.1981,2005-10-01
17962,Dörtyol,2005,11,14.3,Hatay,36.8244,36.1981,2005-11-01
17962,Dörtyol,2005,11,14.3,Hatay,36.8244,36.1981,2005-11-01
17962,Dörtyol,2005,12,12.3,Hatay,36.8244,36.1981,2005-12-01
17962,Dörtyol,2005,12,12.3,Hatay,36.8244,36.1981,2005-12-01
17962,Dörtyol,2006,1,9.4,Hatay,36.8244,36.1981,2006-01-01
17962,Dörtyol,2006,1,9.4,Hatay,36.8244,36.1981,2006-01-01
17962,Dörtyol,2006,2,11.2,Hatay,36.8244,36.1981,2006-02-01
17962,Dörtyol,2006,2,11.2,Hatay,36.8244,36.1981,2006-02-01
17962,Dörtyol,2006,3,14.6,Hatay,36.8244,36.1981,2006-03-01
17962,Dörtyol,2006,3,14.6,Hatay,36.8244,36.1981,2006-03-01
17962,Dörtyol,2006,4,17.8,Hatay,36.8244,36.1981,2006-04-01
17962,Dörtyol,2006,4,17.8,Hatay,36.8244,36.1981,2006-04-01
17962,Dörtyol,2006,5,21.5,Hatay,36.8244,36.1981,2006-05-01
17962,Dörtyol,2006,5,21.5,Hatay,36.8244,36.1981,2006-05-01
17962,Dörtyol,2006,6,25.2,Hatay,36.8244,36.1981,2006-06-01
17962,Dörtyol,2006,6,25.2,Hatay,36.8244,36.1981,2006-06-01
17962,Dörtyol,2006,7,27.1,Hatay,36.8244,36.1981,2006-07-01
17962,Dörtyol,2006,7,27.1,Hatay,36.8244,36.1981,2006-07-01
17962,Dörtyol,2006,8,28.6,Hatay,36.8244,36.1981,2006-08-01
17962,Dörtyol,2006,8,28.6,Hatay,36.8244,36.1981,2006-08-01
17962,Dörtyol,2006,9,25.9,Hatay,36.8244,36.1981,2006-09-01
17962,Dörtyol,2006,9,25.9,Hatay,36.8244,36.1981,2006-09-01
17962,Dörtyol,2006,10,21.4,Hatay,36.8244,36.1981,2006-10-01
17962,Dörtyol,2006,10,21.4,Hatay,36.8244,36.1981,2006-10-01
17962,Dörtyol,2006,11,14.2,Hatay,36.8244,36.1981,2006-11-01
