Istasyon_No,Istasyon_Adi,YIL,AY,ORTALAMA_SICAKLIK_°C,İl,Enlem,Boylam,datetime
17240,Isparta,1996,4,8.7,Isparta,37.7848,30.5679,1996-04-01
17240,Isparta,1996,5,17.1,Isparta,37.7848,30.5679,1996-05-01
17240,Isparta,1996,6,20.6,Isparta,37.7848,30.5679,1996-06-01
17240,Isparta,1996,7,24.3,Isparta,37.7848,30.5679,1996-07-01
17240,Isparta,1996,8,23.4,Isparta,37.7848,30.5679,1996-08-01
17240,Isparta,1996,9,17.6,Isparta,37.7848,30.5679,1996-09-01
17240,Isparta,1996,10,11.5,Isparta,37.7848,30.5679,1996-10-01
17240,Isparta,1996,11,8.8,Isparta,37.7848,30.5679,1996-11-01
17240,Isparta,1996,12,6.1,Isparta,37.7848,30.5679,1996-12-01
17240,Isparta,1997,1,2.9,Isparta,37.7848,30.5679,1997-01-01
17240,Isparta,1997,2,1.6,Isparta,37.7848,30.5679,1997-02-01
17240,Isparta,1997,3,3.7,Isparta,37.7848,30.5679,1997-03-01
17240,Isparta,1997,4,6.3,Isparta,37.7848,30.5679,1997-04-01
17240,Isparta,1997,5,17.1,Isparta,37.7848,30.5679,1997-05-01
17240,Isparta,1997,6,20.0,Isparta,37.7848,30.5679,1997-06-01
17240,Isparta,1997,7,23.0,Isparta,37.7848,30.5679,1997-07-01
17240,Isparta,1997,8,20.6,Isparta,37.7848,30.5679,1997-08-01
17240,Isparta,1997,9,17.2,Isparta,37.7848,30.5679,1997-09-01
17240,Isparta,1997,10,12.9,Isparta,37.7848,30.5679,1997-10-01
17240,Isparta,1997,11,7.9,Isparta,37.7848,30.5679,1997-11-01
17240,Isparta,1997,12,4.3,Isparta,37.7848,30.5679,1997-12-01
17240,Isparta,1998,1,1.8,Isparta,37.7848,30.5679,1998-01-01
17240,Isparta,1998,2,4.4,Isparta,37.7848,30.5679,1998-02-01
17240,Isparta,1998,3,3.3,Isparta,37.7848,30.5679,1998-03-01
17240,Isparta,1998,4,12.1,Isparta,37.7848,30.5679,1998-04-01
17240,Isparta,1998,5,14.9,Isparta,37.7848,30.5679,1998-05-01
17240,Isparta,1998,6,20.2,Isparta,37.7848,30.5679,1998-06-01
17240,Isparta,1998,7,24.6,Isparta,37.7848,30.5679,1998-07-01
17240,Isparta,1998,8,25.4,Isparta,37.7848,30.5679,1998-08-01
17240,Isparta,1998,9,18.8,Isparta,37.7848,30.5679,1998-09-01
17240,Isparta,1998,10,14.7,Isparta,37.7848,30.5679,1998-10-01
17240,Isparta,1998,11,9.8,Isparta,37.7848,30.5679,1998-11-01
17240,Isparta,1998,12,4.2,Isparta,37.7848,30.5679,1998-12-01
17240,Isparta,1999,1,3.7,Isparta,37.7848,30.5679,1999-01-01
17240,Isparta,1999,2,3.5,Isparta,37.7848,30.5679,1999-02-01
17240,Isparta,1999,3,6.5,Isparta,37.7848,30.5679,1999-03-01
17240,Isparta,1999,4,11.0,Isparta,37.7848,30.5679,1999-04-01
17240,Isparta,1999,5,17.4,Isparta,37.7848,30.5679,1999-05-01
17240,Isparta,1999,6,20.0,Isparta,37.7848,30.5679,1999-06-01
17240,Isparta,1999,7,24.1,Isparta,37.7848,30.5679,1999-07-01
17240,Isparta,1999,8,23.5,Isparta,37.7848,30.5679,1999-08-01
17240,Isparta,1999,9,19.1,Isparta,37.7848,30.5679,1999-09-01
17240,Isparta,1999,10,14.7,Isparta,37.7848,30.5679,1999-10-01
17240,Isparta,1999,11,8.3,Isparta,37.7848,30.5679,1999-11-01
17240,Isparta,1999,12,5.2,Isparta,37.7848,30.5679,1999-12-01
17240,Isparta,2000,1,-1.5,Isparta,37.7848,30.5679,2000-01-01
17240,Isparta,2000,2,1.9,Isparta,37.7848,30.5679,2000-02-01
17240,Isparta,2000,3,4.2,Isparta,37.7848,30.5679,2000-03-01
17240,Isparta,2000,4,11.4,Isparta,37.7848,30.5679,2000-04-01
17240,Isparta,2000,5,15.1,Isparta,37.7848,30.5679,2000-05-01
17240,Isparta,2000,6,20.6,Isparta,37.7848,30.5679,2000-06-01
17240,Isparta,2000,7,25.5,Isparta,37.7848,30.5679,2000-07-01
17240,Isparta,2000,8,23.4,Isparta,37.7848,30.5679,2000-08-01
17240,Isparta,2000,9,18.9,Isparta,37.7848,30.5679,2000-09-01
17240,Isparta,2000,10,12.3,Isparta,37.7848,30.5679,2000-10-01
17240,Isparta,2000,11,8.8,Isparta,37.7848,30.5679,2000-11-01
17240,Isparta,2000,12,3.3,Isparta,37.7848,30.5679,2000-12-01
17240,Isparta,2001,1,3.8,Isparta,37.7848,30.5679,2001-01-01
17240,Isparta,2001,2,4.0,Isparta,37.7848,30.5679,2001-02-01
17240,Isparta,2001,3,10.8,Isparta,37.7848,30.5679,2001-03-01
17240,Isparta,2001,4,11.1,Isparta,37.7848,30.5679,2001-04-01
17240,Isparta,2001,5,15.3,Isparta,37.7848,30.5679,2001-05-01
17240,Isparta,2001,6,21.5,Isparta,37.7848,30.5679,2001-06-01
17240,Isparta,2001,7,25.4,Isparta,37.7848,30.5679,2001-07-01
17240,Isparta,2001,8,24.8,Isparta,37.7848,30.5679,2001-08-01
17240,Isparta,2001,9,19.7,Isparta,37.7848,30.5679,2001-09-01
17240,Isparta,2001,10,13.8,Isparta,37.7848,30.5679,2001-10-01
17240,Isparta,2001,11,7.4,Isparta,37.7848,30.5679,2001-11-01
17240,Isparta,2001,12,3.6,Isparta,37.7848,30.5679,2001-12-01
17240,Isparta,2002,1,0.3,Isparta,37.7848,30.5679,2002-01-01
17240,Isparta,2002,2,6.0,Isparta,37.7848,30.5679,2002-02-01
17240,Isparta,2002,3,8.4,Isparta,37.7848,30.5679,2002-03-01
17240,Isparta,2002,4,9.9,Isparta,37.7848,30.5679,2002-04-01
17240,Isparta,2002,5,15.4,Isparta,37.7848,30.5679,2002-05-01
17240,Isparta,2002,6,20.5,Isparta,37.7848,30.5679,2002-06-01
17240,Isparta,2002,7,23.3,Isparta,37.7848,30.5679,2002-07-01
17240,Isparta,2002,8,22.3,Isparta,37.7848,30.5679,2002-08-01
17240,Isparta,2002,9,16.6,Isparta,37.7848,30.5679,2002-09-01
17240,Isparta,2002,10,13.3,Isparta,37.7848,30.5679,2002-10-01
17240,Isparta,2002,11,8.4,Isparta,37.7848,30.5679,2002-11-01
17240,Isparta,2002,12,0.8,Isparta,37.7848,30.5679,2002-12-01
17240,Isparta,2003,1,6.1,Isparta,37.7848,30.5679,2003-01-01
17240,Isparta,2003,2,0.3,Isparta,37.7848,30.5679,2003-02-01
17240,Isparta,2003,3,3.8,Isparta,37.7848,30.5679,2003-03-01
17240,Isparta,2003,4,9.5,Isparta,37.7848,30.5679,2003-04-01
17240,Isparta,2003,5,16.6,Isparta,37.7848,30.5679,2003-05-01
17240,Isparta,2003,6,20.9,Isparta,37.7848,30.5679,2003-06-01
17240,Isparta,2003,7,23.4,Isparta,37.7848,30.5679,2003-07-01
17240,Isparta,2003,8,23.6,Isparta,37.7848,30.5679,2003-08-01
17240,Isparta,2003,9,18.2,Isparta,37.7848,30.5679,2003-09-01
17240,Isparta,2003,10,14.4,Isparta,37.7848,30.5679,2003-10-01
17240,Isparta,2003,11,7.5,Isparta,37.7848,30.5679,2003-11-01
17240,Isparta,2003,12,2.3,Isparta,37.7848,30.5679,2003-12-01
17240,Isparta,2004,1,0.5,Isparta,37.7848,30.5679,2004-01-01
17240,Isparta,2004,2,2.8,Isparta,37.7848,30.5679,2004-02-01
17240,Isparta,2004,3,7.6,Isparta,37.7848,30.5679,2004-03-01
17240,Isparta,2004,4,10.7,Isparta,37.7848,30.5679,2004-04-01
17240,Isparta,2004,5,15.0,Isparta,37.7848,30.5679,2004-05-01
17240,Isparta,2004,6,20.0,Isparta,37.7848,30.5679,2004-06-01
17240,Isparta,2004,7,23.4,Isparta,37.7848,30.5679,2004-07-01
17240,Isparta,2004,8,22.8,Isparta,37.7848,30.5679,2004-08-01
17240,Isparta,2004,9,19.3,Isparta,37.7848,30.5679,2004-09-01
17240,Isparta,2004,10,14.9,Isparta,37.7848,30.5679,2004-10-01
17240,Isparta,2004,11,7.6,Isparta,37.7848,30.5679,2004-11-01
17240,Isparta,2004,12,3.4,Isparta,37.7848,30.5679,2004-12-01
17240,Isparta,2005,1,3.4,Isparta,37.7848,30.5679,2005-01-01
17240,Isparta,2005,2,2.3,Isparta,37.7848,30.5679,2005-02-01
17240,Isparta,2005,3,6.6,Isparta,37.7848,30.5679,2005-03-01
17240,Isparta,2005,4,10.9,Isparta,37.7848,30.5679,2005-04-01
17240,Isparta,2005,5,15.7,Isparta,37.7848,30.5679,2005-05-01
17240,Isparta,2005,6,20.1,Isparta,37.7848,30.5679,2005-06-01
17240,Isparta,2005,7,24.4,Isparta,37.7848,30.5679,2005-07-01
17240,Isparta,2005,8,23.9,Isparta,37.7848,30.5679,2005-08-01
17240,Isparta,2005,9,17.9,Isparta,37.7848,30.5679,2005-09-01
17240,Isparta,2005,10,11.5,Isparta,37.7848,30.5679,2005-10-01
17240,Isparta,2005,11,6.2,Isparta,37.7848,30.5679,2005-11-01
17240,Isparta,2005,12,3.9,Isparta,37.7848,30.5679,2005-12-01
17240,Isparta,2006,1,0.0,Isparta,37.7848,30.5679,2006-01-01
17240,Isparta,2006,2,2.4,Isparta,37.7848,30.5679,2006-02-01
17240,Isparta,2006,3,6.6,Isparta,37.7848,30.5679,2006-03-01
17240,Isparta,2006,4,11.6,Isparta,37.7848,30.5679,2006-04-01
17240,Isparta,2006,5,15.1,Isparta,37.7848,30.5679,2006-05-01
17240,Isparta,2006,6,20.7,Isparta,37.7848,30.5679,2006-06-01
17240,Isparta,2006,7,23.5,Isparta,37.7848,30.5679,2006-07-01
17240,Isparta,2006,8,25.4,Isparta,37.7848,30.5679,2006-08-01
17240,Isparta,2006,9,18.8,Isparta,37.7848,30.5679,2006-09-01
17240,Isparta,2006,10,13.4,Isparta,37.7848,30.5679,2006-10-01
17240,Isparta,2006,11,6.2,Isparta,37.7848,30.5679,2006-11-01
17240,Isparta,2006,12,2.3,Isparta,37.7848,30.5679,2006-12-01
17240,Isparta,2007,1,1.2,Isparta,37.7848,30.5679,2007-01-01
17240,Isparta,2007,2,2.9,Isparta,37.7848,30.5679,2007-02-01
17240,Isparta,2007,3,7.0,Isparta,37.7848,30.5679,2007-03-01
17240,Isparta,2007,4,9.4,Isparta,37.7848,30.5679,2007-04-01
17240,Isparta,2007,5,17.4,Isparta,37.7848,30.5679,2007-05-01
17240,Isparta,2007,6,20.0,Isparta,37.7848,30.5679,2007-06-01
17240,Isparta,2007,7,25.1,Isparta,37.7848,30.5679,2007-07-01
17240,Isparta,2007,8,24.6,Isparta,37.7848,30.5679,2007-08-01
17240,Isparta,2007,9,19.0,Isparta,37.7848,30.5679,2007-09-01
17240,Isparta,2007,10,14.3,Isparta,37.7848,30.5679,2007-10-01
17240,Isparta,2007,11,7.6,Isparta,37.7848,30.5679,2007-11-01
17240,Isparta,2007,12,2.7,Isparta,37.7848,30.5679,2007-12-01
17240,Isparta,2008,1,-0.1,Isparta,37.7848,30.5679,2008-01-01
17240,Isparta,2008,2,1.4,Isparta,37.7848,30.5679,2008-02-01
17240,Isparta,2008,3,9.0,Isparta,37.7848,30.5679,2008-03-01
17240,Isparta,2008,4,12.2,Isparta,37.7848,30.5679,2008-04-01
17240,Isparta,2008,5,15.3,Isparta,37.7848,30.5679,2008-05-01
17240,Isparta,2008,6,21.7,Isparta,37.7848,30.5679,2008-06-01
17240,Isparta,2008,7,24.5,Isparta,37.7848,30.5679,2008-07-01
17240,Isparta,2008,8,25.3,Isparta,37.7848,30.5679,2008-08-01
17240,Isparta,2008,9,19.6,Isparta,37.7848,30.5679,2008-09-01
17240,Isparta,2008,10,12.8,Isparta,37.7848,30.5679,2008-10-01
17240,Isparta,2008,11,9.2,Isparta,37.7848,30.5679,2008-11-01
17240,Isparta,2008,12,3.8,Isparta,37.7848,30.5679,2008-12-01
17240,Isparta,2009,1,3.4,Isparta,37.7848,30.5679,2009-01-01
17240,Isparta,2009,2,4.1,Isparta,37.7848,30.5679,2009-02-01
17240,Isparta,2009,3,5.4,Isparta,37.7848,30.5679,2009-03-01
17240,Isparta,2009,4,11.1,Isparta,37.7848,30.5679,2009-04-01
17240,Isparta,2009,5,15.0,Isparta,37.7848,30.5679,2009-05-01
17240,Isparta,2009,6,21.0,Isparta,37.7848,30.5679,2009-06-01
17240,Isparta,2009,7,23.6,Isparta,37.7848,30.5679,2009-07-01
17240,Isparta,2009,8,23.1,Isparta,37.7848,30.5679,2009-08-01
17240,Isparta,2009,9,18.1,Isparta,37.7848,30.5679,2009-09-01
17240,Isparta,2009,10,15.2,Isparta,37.7848,30.5679,2009-10-01
17240,Isparta,2009,11,7.6,Isparta,37.7848,30.5679,2009-11-01
17240,Isparta,2009,12,5.8,Isparta,37.7848,30.5679,2009-12-01
17240,Isparta,2010,1,4.3,Isparta,37.7848,30.5679,2010-01-01
17240,Isparta,2010,2,5.7,Isparta,37.7848,30.5679,2010-02-01
17240,Isparta,2010,3,8.6,Isparta,37.7848,30.5679,2010-03-01
17240,Isparta,2010,4,11.6,Isparta,37.7848,30.5679,2010-04-01
17240,Isparta,2010,5,16.5,Isparta,37.7848,30.5679,2010-05-01
17240,Isparta,2010,6,18.9,Isparta,37.7848,30.5679,2010-06-01
17240,Isparta,2010,7,24.4,Isparta,37.7848,30.5679,2010-07-01
17240,Isparta,2010,8,26.5,Isparta,37.7848,30.5679,2010-08-01
17240,Isparta,2010,9,20.4,Isparta,37.7848,30.5679,2010-09-01
17240,Isparta,2010,10,12.7,Isparta,37.7848,30.5679,2010-10-01
17240,Isparta,2010,11,11.1,Isparta,37.7848,30.5679,2010-11-01
17240,Isparta,2010,12,6.3,Isparta,37.7848,30.5679,2010-12-01
17240,Isparta,2011,1,3.0,Isparta,37.7848,30.5679,2011-01-01
17240,Isparta,2011,2,3.7,Isparta,37.7848,30.5679,2011-02-01
17240,Isparta,2011,3,6.3,Isparta,37.7848,30.5679,2011-03-01
17240,Isparta,2011,4,10.1,Isparta,37.7848,30.5679,2011-04-01
17240,Isparta,2011,5,14.1,Isparta,37.7848,30.5679,2011-05-01
17240,Isparta,2011,6,19.5,Isparta,37.7848,30.5679,2011-06-01
17240,Isparta,2011,7,24.6,Isparta,37.7848,30.5679,2011-07-01
17240,Isparta,2011,8,24.0,Isparta,37.7848,30.5679,2011-08-01
17240,Isparta,2011,9,20.0,Isparta,37.7848,30.5679,2011-09-01
17240,Isparta,2011,10,11.3,Isparta,37.7848,30.5679,2011-10-01
17240,Isparta,2011,11,4.2,Isparta,37.7848,30.5679,2011-11-01
17240,Isparta,2011,12,2.4,Isparta,37.7848,30.5679,2011-12-01
17240,Isparta,2012,1,-0.4,Isparta,37.7848,30.5679,2012-01-01
17240,Isparta,2012,2,0.5,Isparta,37.7848,30.5679,2012-02-01
17240,Isparta,2012,3,4.8,Isparta,37.7848,30.5679,2012-03-01
17240,Isparta,2012,4,11.7,Isparta,37.7848,30.5679,2012-04-01
17240,Isparta,2012,5,14.5,Isparta,37.7848,30.5679,2012-05-01
17240,Isparta,2012,6,22.4,Isparta,37.7848,30.5679,2012-06-01
17240,Isparta,2012,7,25.4,Isparta,37.7848,30.5679,2012-07-01
17240,Isparta,2012,8,22.8,Isparta,37.7848,30.5679,2012-08-01
17240,Isparta,2012,9,20.2,Isparta,37.7848,30.5679,2012-09-01
17240,Isparta,2012,10,14.6,Isparta,37.7848,30.5679,2012-10-01
17240,Isparta,2012,11,9.1,Isparta,37.7848,30.5679,2012-11-01
17240,Isparta,2012,12,4.7,Isparta,37.7848,30.5679,2012-12-01
17240,Isparta,2013,1,2.8,Isparta,37.7848,30.5679,2013-01-01
17240,Isparta,2013,2,5.0,Isparta,37.7848,30.5679,2013-02-01
17240,Isparta,2013,3,7.2,Isparta,37.7848,30.5679,2013-03-01
17240,Isparta,2013,4,11.9,Isparta,37.7848,30.5679,2013-04-01
17240,Isparta,2013,5,17.7,Isparta,37.7848,30.5679,2013-05-01
17240,Isparta,2013,6,20.5,Isparta,37.7848,30.5679,2013-06-01
17240,Isparta,2013,7,23.0,Isparta,37.7848,30.5679,2013-07-01
17240,Isparta,2013,8,23.7,Isparta,37.7848,30.5679,2013-08-01
17240,Isparta,2013,9,18.6,Isparta,37.7848,30.5679,2013-09-01
17240,Isparta,2013,10,11.0,Isparta,37.7848,30.5679,2013-10-01
17240,Isparta,2013,11,8.9,Isparta,37.7848,30.5679,2013-11-01
17240,Isparta,2013,12,1.1,Isparta,37.7848,30.5679,2013-12-01
17240,Isparta,2014,1,3.8,Isparta,37.7848,30.5679,2014-01-01
17240,Isparta,2014,2,5.3,Isparta,37.7848,30.5679,2014-02-01
17240,Isparta,2014,3,7.2,Isparta,37.7848,30.5679,2014-03-01
17240,Isparta,2014,4,11.3,Isparta,37.7848,30.5679,2014-04-01
17240,Isparta,2014,5,14.7,Isparta,37.7848,30.5679,2014-05-01
17240,Isparta,2014,6,19.4,Isparta,37.7848,30.5679,2014-06-01
17240,Isparta,2014,7,24.2,Isparta,37.7848,30.5679,2014-07-01
17240,Isparta,2014,8,24.6,Isparta,37.7848,30.5679,2014-08-01
17240,Isparta,2014,9,18.2,Isparta,37.7848,30.5679,2014-09-01
17240,Isparta,2014,10,13.1,Isparta,37.7848,30.5679,2014-10-01
17240,Isparta,2014,11,7.0,Isparta,37.7848,30.5679,2014-11-01
17240,Isparta,2014,12,6.3,Isparta,37.7848,30.5679,2014-12-01
17240,Isparta,2015,1,2.1,Isparta,37.7848,30.5679,2015-01-01
17240,Isparta,2015,2,3.4,Isparta,37.7848,30.5679,2015-02-01
17240,Isparta,2015,3,6.7,Isparta,37.7848,30.5679,2015-03-01
17240,Isparta,2015,4,8.6,Isparta,37.7848,30.5679,2015-04-01
17240,Isparta,2015,5,16.1,Isparta,37.7848,30.5679,2015-05-01
17240,Isparta,2015,6,17.8,Isparta,37.7848,30.5679,2015-06-01
17240,Isparta,2015,7,23.7,Isparta,37.7848,30.5679,2015-07-01
17240,Isparta,2015,8,23.5,Isparta,37.7848,30.5679,2015-08-01
17240,Isparta,2015,9,21.4,Isparta,37.7848,30.5679,2015-09-01
17240,Isparta,2015,10,14.6,Isparta,37.7848,30.5679,2015-10-01
17240,Isparta,2015,11,9.1,Isparta,37.7848,30.5679,2015-11-01
17240,Isparta,2015,12,2.5,Isparta,37.7848,30.5679,2015-12-01
17240,Isparta,2016,1,1.4,Isparta,37.7848,30.5679,2016-01-01
17240,Isparta,2016,2,7.3,Isparta,37.7848,30.5679,2016-02-01
17240,Isparta,2016,3,7.6,Isparta,37.7848,30.5679,2016-03-01
17240,Isparta,2016,4,14.0,Isparta,37.7848,30.5679,2016-04-01
17240,Isparta,2016,5,14.6,Isparta,37.7848,30.5679,2016-05-01
17240,Isparta,2016,6,21.6,Isparta,37.7848,30.5679,2016-06-01
17240,Isparta,2016,7,25.0,Isparta,37.7848,30.5679,2016-07-01
17240,Isparta,2016,8,24.4,Isparta,37.7848,30.5679,2016-08-01
17240,Isparta,2016,9,18.9,Isparta,37.7848,30.5679,2016-09-01
17240,Isparta,2016,10,14.8,Isparta,37.7848,30.5679,2016-10-01
17240,Isparta,2016,11,7.2,Isparta,37.7848,30.5679,2016-11-01
17240,Isparta,2016,12,0.3,Isparta,37.7848,30.5679,2016-12-01
17240,Isparta,2017,1,-0.8,Isparta,37.7848,30.5679,2017-01-01
17240,Isparta,2017,2,3.0,Isparta,37.7848,30.5679,2017-02-01
17240,Isparta,2017,3,7.3,Isparta,37.7848,30.5679,2017-03-01
17240,Isparta,2017,4,10.6,Isparta,37.7848,30.5679,2017-04-01
17240,Isparta,2017,5,14.9,Isparta,37.7848,30.5679,2017-05-01
17240,Isparta,2017,6,20.1,Isparta,37.7848,30.5679,2017-06-01
17240,Isparta,2017,7,25.2,Isparta,37.7848,30.5679,2017-07-01
17240,Isparta,2017,8,23.8,Isparta,37.7848,30.5679,2017-08-01
17240,Isparta,2017,9,21.0,Isparta,37.7848,30.5679,2017-09-01
17240,Isparta,2017,10,13.0,Isparta,37.7848,30.5679,2017-10-01
17240,Isparta,2017,11,6.7,Isparta,37.7848,30.5679,2017-11-01
17240,Isparta,2017,12,5.0,Isparta,37.7848,30.5679,2017-12-01
17240,Isparta,2018,1,3.1,Isparta,37.7848,30.5679,2018-01-01
17240,Isparta,2018,2,6.3,Isparta,37.7848,30.5679,2018-02-01
17240,Isparta,2018,3,9.2,Isparta,37.7848,30.5679,2018-03-01
17240,Isparta,2018,4,14.2,Isparta,37.7848,30.5679,2018-04-01
17240,Isparta,2018,5,16.8,Isparta,37.7848,30.5679,2018-05-01
17240,Isparta,2018,6,20.0,Isparta,37.7848,30.5679,2018-06-01
17240,Isparta,2018,7,24.3,Isparta,37.7848,30.5679,2018-07-01
17240,Isparta,2018,8,24.3,Isparta,37.7848,30.5679,2018-08-01
17240,Isparta,2018,9,20.6,Isparta,37.7848,30.5679,2018-09-01
17240,Isparta,2018,10,13.8,Isparta,37.7848,30.5679,2018-10-01
17240,Isparta,2018,11,9.1,Isparta,37.7848,30.5679,2018-11-01
17240,Isparta,2018,12,3.5,Isparta,37.7848,30.5679,2018-12-01
17240,Isparta,2019,1,2.5,Isparta,37.7848,30.5679,2019-01-01
17240,Isparta,2019,2,4.5,Isparta,37.7848,30.5679,2019-02-01
17240,Isparta,2019,3,7.3,Isparta,37.7848,30.5679,2019-03-01
17240,Isparta,2019,4,9.9,Isparta,37.7848,30.5679,2019-04-01
17240,Isparta,2019,5,16.8,Isparta,37.7848,30.5679,2019-05-01
17240,Isparta,2019,6,20.7,Isparta,37.7848,30.5679,2019-06-01
17240,Isparta,2019,7,23.3,Isparta,37.7848,30.5679,2019-07-01
17240,Isparta,2019,8,24.4,Isparta,37.7848,30.5679,2019-08-01
17240,Isparta,2019,9,20.0,Isparta,37.7848,30.5679,2019-09-01
17240,Isparta,2019,10,15.7,Isparta,37.7848,30.5679,2019-10-01
17240,Isparta,2019,11,9.8,Isparta,37.7848,30.5679,2019-11-01
17240,Isparta,2019,12,4.6,Isparta,37.7848,30.5679,2019-12-01
17240,Isparta,2020,1,1.4,Isparta,37.7848,30.5679,2020-01-01
17240,Isparta,2020,2,3.8,Isparta,37.7848,30.5679,2020-02-01
17240,Isparta,2020,3,7.7,Isparta,37.7848,30.5679,2020-03-01
17240,Isparta,2020,4,11.6,Isparta,37.7848,30.5679,2020-04-01
17240,Isparta,2020,5,16.1,Isparta,37.7848,30.5679,2020-05-01
17240,Isparta,2020,6,20.3,Isparta,37.7848,30.5679,2020-06-01
17240,Isparta,2020,7,27.0,Isparta,37.7848,30.5679,2020-07-01
17240,Isparta,2020,8,25.6,Isparta,37.7848,30.5679,2020-08-01
17240,Isparta,2020,9,24.1,Isparta,37.7848,30.5679,2020-09-01
17240,Isparta,2020,10,17.4,Isparta,37.7848,30.5679,2020-10-01
17240,Isparta,2020,11,9.3,Isparta,37.7848,30.5679,2020-11-01
17240,Isparta,2020,12,6.9,Isparta,37.7848,30.5679,2020-12-01
17240,Isparta,2021,1,5.2,Isparta,37.7848,30.5679,2021-01-01
17240,Isparta,2021,2,6.5,Isparta,37.7848,30.5679,2021-02-01
17240,Isparta,2021,3,6.7,Isparta,37.7848,30.5679,2021-03-01
17240,Isparta,2021,4,12.7,Isparta,37.7848,30.5679,2021-04-01
17240,Isparta,2021,5,19.6,Isparta,37.7848,30.5679,2021-05-01
17240,Isparta,2021,6,19.9,Isparta,37.7848,30.5679,2021-06-01
17240,Isparta,2021,7,25.9,Isparta,37.7848,30.5679,2021-07-01
17240,Isparta,2021,8,26.3,Isparta,37.7848,30.5679,2021-08-01
17240,Isparta,2021,9,20.5,Isparta,37.7848,30.5679,2021-09-01
17240,Isparta,2021,10,14.8,Isparta,37.7848,30.5679,2021-10-01
17240,Isparta,2021,11,11.7,Isparta,37.7848,30.5679,2021-11-01
17240,Isparta,2021,12,6.0,Isparta,37.7848,30.5679,2021-12-01
17240,Isparta,2022,1,1.9,Isparta,37.7848,30.5679,2022-01-01
17240,Isparta,2022,2,4.0,Isparta,37.7848,30.5679,2022-02-01
17240,Isparta,2022,3,3.2,Isparta,37.7848,30.5679,2022-03-01
17240,Isparta,2022,4,14.6,Isparta,37.7848,30.5679,2022-04-01
17240,Isparta,2022,5,17.3,Isparta,37.7848,30.5679,2022-05-01
17240,Isparta,2022,6,21.5,Isparta,37.7848,30.5679,2022-06-01
17240,Isparta,2022,7,25.3,Isparta,37.7848,30.5679,2022-07-01
17240,Isparta,2022,8,25.3,Isparta,37.7848,30.5679,2022-08-01
17240,Isparta,2022,9,21.2,Isparta,37.7848,30.5679,2022-09-01
17240,Isparta,2022,10,15.9,Isparta,37.7848,30.5679,2022-10-01
17240,Isparta,2022,11,10.8,Isparta,37.7848,30.5679,2022-11-01
17240,Isparta,2022,12,7.4,Isparta,37.7848,30.5679,2022-12-01
17240,Isparta,2023,1,5.4,Isparta,37.7848,30.5679,2023-01-01
17240,Isparta,2023,2,3.6,Isparta,37.7848,30.5679,2023-02-01
17240,Isparta,2023,3,9.1,Isparta,37.7848,30.5679,2023-03-01
17240,Isparta,2023,4,10.8,Isparta,37.7848,30.5679,2023-04-01
17240,Isparta,2023,5,15.5,Isparta,37.7848,30.5679,2023-05-01
17240,Isparta,2023,6,20.1,Isparta,37.7848,30.5679,2023-06-01
17240,Isparta,2023,7,25.8,Isparta,37.7848,30.5679,2023-07-01
17240,Isparta,2023,8,27.3,Isparta,37.7848,30.5679,2023-08-01
17240,Isparta,2023,9,21.7,Isparta,37.7848,30.5679,2023-09-01
17240,Isparta,2023,10,16.7,Isparta,37.7848,30.5679,2023-10-01
17240,Isparta,2023,11,11.9,Isparta,37.7848,30.5679,2023-11-01
17240,Isparta,2023,12,7.7,Isparta,37.7848,30.5679,2023-12-01
17240,Isparta,2024,1,6.3,Isparta,37.7848,30.5679,2024-01-01
17240,Isparta,2024,2,7.3,Isparta,37.7848,30.5679,2024-02-01
17240,Isparta,2024,3,9.3,Isparta,37.7848,30.5679,2024-03-01
17240,Isparta,2024,4,16.9,Isparta,37.7848,30.5679,2024-04-01
17240,Isparta,2024,5,17.1,Isparta,37.7848,30.5679,2024-05-01
17240,Isparta,2024,6,27.1,Isparta,37.7848,30.5679,2024-06-01
17240,Isparta,2024,7,26.6,Isparta,37.7848,30.5679,2024-07-01
17240,Isparta,2024,8,26.5,Isparta,37.7848,30.5679,2024-08-01
17240,Isparta,2024,9,21.4,Isparta,37.7848,30.5679,2024-09-01
17240,Isparta,2024,10,16.1,Isparta,37.7848,30.5679,2024-10-01
17240,Isparta,2024,11,9.4,Isparta,37.7848,30.5679,2024-11-01
17240,Isparta,2024,12,6.9,Isparta,37.7848,30.5679,2024-12-01
17240,Isparta,2025,1,6.3,Isparta,37.7848,30.5679,2025-01-01
17240,Isparta,2025,2,6.7,Isparta,37.7848,30.5679,2025-02-01
17255,Kahramanmaraş,1959,1,5.2,K. Maras,37.576,36.915,1959-01-01
17255,Kahramanmaraş,1959,2,-0.3,K. Maras,37.576,36.915,1959-02-01
17255,Kahramanmaraş,1959,3,6.7,K. Maras,37.576,36.915,1959-03-01
17255,Kahramanmaraş,1959,4,12.8,K. Maras,37.576,36.915,1959-04-01
17255,Kahramanmaraş,1959,5,17.4,K. Maras,37.576,36.915,1959-05-01
17255,Kahramanmaraş,1959,6,21.0,K. Maras,37.576,36.915,1959-06-01
17255,Kahramanmaraş,1959,7,24.7,K. Maras,37.576,36.915,1959-07-01
17255,Kahramanmaraş,1959,8,24.8,K. Maras,37.576,36.915,1959-08-01
17255,Kahramanmaraş,1959,9,20.0,K. Maras,37.576,36.915,1959-09-01
