Istasyon_No,İl,Istasyon_Adi,datetime,ORTALAMA_SICAKLIK_°C,t2m_min,t2m_avg,t2m_max
17974,Antalya,Gazi̇paşa,2009-10-01,21.9,17.900173,21.561066,25.439543
17974,Antalya,Gazi̇paşa,2009-11-01,16.2,11.970481,15.2725525,18.253376
17974,Antalya,Gazi̇paşa,2009-12-01,14.0,10.499759,12.973206,15.491694
17974,Antalya,Gazi̇paşa,2010-01-01,12.8,8.791815,11.489075,14.179202
17974,Antalya,Gazi̇paşa,2010-02-01,12.8,8.6550665,11.574371,14.444
17974,Antalya,Gazi̇paşa,2010-03-01,15.0,10.297956,14.179291,17.537642
17974,Antalya,Gazi̇paşa,2010-04-01,17.3,12.52206,16.405182,19.772987
17974,Antalya,Gazi̇paşa,2010-05-01,20.6,15.770346,19.81134,22.824018
17974,Antalya,Gazi̇paşa,2010-06-01,24.5,19.136854,22.830292,25.675804
17974,Antalya,Gazi̇paşa,2010-07-01,27.2,22.63325,26.038727,28.703325
17974,Antalya,Gazi̇paşa,2010-08-01,29.4,25.173895,28.720367,32.12072
17974,Antalya,Gazi̇paşa,2010-09-01,26.3,22.12162,25.36435,28.454222
17974,Antalya,Gazi̇paşa,2010-10-01,21.5,16.996067,20.454926,23.63295
17974,Antalya,Gazi̇paşa,2010-11-01,17.8,13.908054,17.802032,22.147509
17974,Antalya,Gazi̇paşa,2010-12-01,14.6,11.063755,13.855072,16.72967
17974,Antalya,Gazi̇paşa,2011-01-01,12.0,7.539426,10.532166,13.461783
17974,Antalya,Gazi̇paşa,2011-02-01,12.1,7.4875836,10.658844,13.845428
17974,Antalya,Gazi̇paşa,2011-03-01,13.7,8.09469,12.10141,15.752169
17974,Antalya,Gazi̇paşa,2011-04-01,16.2,11.277529,14.866943,17.9614
17974,Antalya,Gazi̇paşa,2011-05-01,19.8,14.631043,18.466278,21.454065
17974,Antalya,Gazi̇paşa,2011-06-01,24.4,19.140118,23.100891,26.09339
17974,Antalya,Gazi̇paşa,2011-07-01,27.7,22.624508,26.668945,29.779884
17974,Antalya,Gazi̇paşa,2011-08-01,28.1,23.163334,27.066559,30.516228
17974,Antalya,Gazi̇paşa,2011-09-01,25.7,20.739271,24.69632,28.289255
17974,Antalya,Gazi̇paşa,2011-10-01,20.2,15.549075,18.850464,22.062819
17974,Antalya,Gazi̇paşa,2011-11-01,14.0,9.557501,12.889069,16.385805
17974,Antalya,Gazi̇paşa,2011-12-01,12.1,7.61741,10.846283,14.109323
17974,Antalya,Gazi̇paşa,2012-01-01,10.4,5.6864543,8.469635,11.216978
17974,Antalya,Gazi̇paşa,2012-02-01,10.4,4.665215,8.028351,11.650367
17974,Antalya,Gazi̇paşa,2012-03-01,12.7,7.142581,10.66452,14.229487
17974,Antalya,Gazi̇paşa,2012-04-01,16.6,11.487921,15.675079,19.319147
17974,Antalya,Gazi̇paşa,2012-05-01,20.0,15.091705,18.658081,21.629532
17974,Antalya,Gazi̇paşa,2012-06-01,25.1,20.196857,24.475006,27.729961
17974,Antalya,Gazi̇paşa,2012-07-01,29.2,23.337059,27.644287,31.104244
17974,Antalya,Gazi̇paşa,2012-08-01,29.4,23.661222,27.597351,31.25199
17974,Antalya,Gazi̇paşa,2012-09-01,25.8,20.92766,24.548065,27.937311
17974,Antalya,Gazi̇paşa,2012-10-01,21.7,17.644432,20.876678,24.162783
17974,Antalya,Gazi̇paşa,2012-11-01,17.6,13.397386,16.512299,19.662733
17974,Antalya,Gazi̇paşa,2012-12-01,13.2,9.502135,12.157562,14.746703
17974,Antalya,Gazi̇paşa,2013-01-01,11.6,7.530361,10.2118225,13.069764
17974,Antalya,Gazi̇paşa,2013-02-01,13.2,7.9833245,11.452667,14.907972
17974,Antalya,Gazi̇paşa,2013-03-01,14.2,9.027465,12.933289,16.379263
17974,Antalya,Gazi̇paşa,2013-04-01,17.3,12.484023,16.368347,19.775291
17974,Antalya,Gazi̇paşa,2013-05-01,21.9,16.948034,20.936188,24.329878
17974,Antalya,Gazi̇paşa,2013-06-01,24.7,19.605516,23.802856,27.289743
17974,Antalya,Gazi̇paşa,2013-07-01,27.6,22.493372,26.437225,29.638746
17974,Antalya,Gazi̇paşa,2013-08-01,28.2,23.535112,27.526886,31.089233
17974,Antalya,Gazi̇paşa,2013-09-01,25.0,20.655443,23.867584,26.886953
17974,Antalya,Gazi̇paşa,2013-10-01,19.3,14.910505,18.777313,22.902939
17974,Antalya,Gazi̇paşa,2013-11-01,17.4,13.178205,16.716736,20.663174
17974,Antalya,Gazi̇paşa,2013-12-01,11.4,7.048145,10.122223,13.757495
17974,Antalya,Gazi̇paşa,2014-01-01,12.7,7.9504857,11.075409,14.205262
17974,Antalya,Gazi̇paşa,2014-02-01,12.6,7.905861,11.3559265,14.950182
17974,Antalya,Gazi̇paşa,2014-03-01,14.6,9.312094,13.072723,16.409222
17974,Antalya,Gazi̇paşa,2014-04-01,17.0,11.371523,15.383942,18.704937
17974,Antalya,Gazi̇paşa,2014-05-01,20.2,14.652513,18.670746,21.711777
17974,Antalya,Gazi̇paşa,2014-06-01,24.4,18.958591,23.064758,26.13675
17974,Antalya,Gazi̇paşa,2014-07-01,27.3,22.300682,25.74118,28.52963
17974,Antalya,Gazi̇paşa,2014-08-01,28.4,23.42176,26.759705,29.660671
17974,Antalya,Gazi̇paşa,2014-09-01,25.9,20.778376,23.380707,25.96581
17974,Antalya,Gazi̇paşa,2014-10-01,20.7,16.039522,19.360016,22.431385
17974,Antalya,Gazi̇paşa,2014-11-01,15.9,11.205182,14.867462,18.44283
17974,Antalya,Gazi̇paşa,2014-12-01,14.5,10.434841,13.336395,16.15304
17974,Antalya,Gazi̇paşa,2015-01-01,11.3,6.517335,9.597565,12.48668
17974,Antalya,Gazi̇paşa,2015-02-01,11.9,7.3194547,9.998016,13.010259
17974,Antalya,Gazi̇paşa,2015-03-01,14.2,9.269282,12.773224,16.17621
17974,Antalya,Gazi̇paşa,2015-04-01,15.9,10.218267,14.22876,17.538694
17974,Antalya,Gazi̇paşa,2015-05-01,20.7,15.424847,19.391449,22.656239
17974,Antalya,Gazi̇paşa,2015-06-01,24.2,18.454905,21.884003,24.641665
17974,Antalya,Gazi̇paşa,2015-07-01,27.3,22.416641,26.089386,29.165083
17974,Antalya,Gazi̇paşa,2015-08-01,28.9,23.771936,26.973297,29.967123
17974,Antalya,Gazi̇paşa,2015-09-01,26.4,21.779833,25.15921,28.50012
17974,Antalya,Gazi̇paşa,2015-10-01,22.2,18.14911,21.36496,24.150032
17974,Antalya,Gazi̇paşa,2015-11-01,17.2,12.515208,16.45398,20.503635
17974,Antalya,Gazi̇paşa,2015-12-01,12.8,7.8742704,11.503265,15.465122
17974,Antalya,Gazi̇paşa,2016-01-01,10.6,5.7442875,8.713623,11.4148855
17974,Antalya,Gazi̇paşa,2016-02-01,14.1,9.050898,12.522247,16.110092
17974,Antalya,Gazi̇paşa,2016-03-01,14.9,9.714099,13.515717,17.106915
17974,Antalya,Gazi̇paşa,2016-04-01,18.5,13.6951885,17.932892,21.475544
17974,Antalya,Gazi̇paşa,2016-05-01,20.4,15.630287,19.203003,22.156782
17974,Antalya,Gazi̇paşa,2016-06-01,26.3,21.014305,24.86383,28.039272
17974,Antalya,Gazi̇paşa,2016-07-01,28.5,23.562386,27.28064,30.202711
17974,Antalya,Gazi̇paşa,2016-08-01,28.5,23.90323,26.584015,29.04065
17974,Antalya,Gazi̇paşa,2016-09-01,25.7,20.66139,23.921112,26.926113
17974,Antalya,Gazi̇paşa,2016-10-01,22.1,17.97759,21.468811,25.005327
17974,Antalya,Gazi̇paşa,2016-11-01,16.9,12.291868,15.644409,18.94064
17974,Antalya,Gazi̇paşa,2016-12-01,10.4,6.4785256,9.203949,12.145054
17974,Antalya,Gazi̇paşa,2017-01-01,10.1,4.976617,7.96756,10.934105
17974,Antalya,Gazi̇paşa,2017-02-01,11.4,5.515157,9.246246,13.014235
17974,Antalya,Gazi̇paşa,2017-03-01,14.3,8.776599,12.596954,16.158962
17974,Antalya,Gazi̇paşa,2017-04-01,16.9,11.6145,15.660736,19.161749
17974,Antalya,Gazi̇paşa,2017-05-01,20.5,15.343919,19.248016,22.245043
17974,Antalya,Gazi̇paşa,2017-06-01,24.9,19.472898,24.036255,27.32049
17974,Antalya,Gazi̇paşa,2017-07-01,28.8,24.147425,28.320831,31.735985
17974,Antalya,Gazi̇paşa,2017-08-01,28.3,23.560314,26.365448,28.978708
17974,Antalya,Gazi̇paşa,2017-09-01,26.1,21.795757,24.939728,27.93963
17974,Antalya,Gazi̇paşa,2017-10-01,20.9,16.40934,20.028107,23.470179
17974,Antalya,Gazi̇paşa,2017-11-01,16.1,11.565623,15.053436,18.199705
17974,Antalya,Gazi̇paşa,2017-12-01,13.8,10.286813,13.123322,16.053028
17974,Antalya,Gazi̇paşa,2018-01-01,12.5,7.486638,10.447174,13.606157
17974,Antalya,Gazi̇paşa,2018-02-01,14.1,9.643655,12.733215,15.840999
17974,Antalya,Gazi̇paşa,2018-03-01,15.6,10.6958275,14.425995,17.928226
17974,Antalya,Gazi̇paşa,2018-04-01,18.6,13.696206,17.825104,21.474224
17974,Antalya,Gazi̇paşa,2018-05-01,23.3,17.979322,22.003906,25.323774
17974,Antalya,Gazi̇paşa,2018-06-01,25.5,20.013987,23.278534,26.073322
17974,Antalya,Gazi̇paşa,2018-07-01,28.3,23.032042,26.609467,29.633171
17974,Antalya,Gazi̇paşa,2018-08-01,28.4,23.221336,26.559174,29.62365
17974,Antalya,Gazi̇paşa,2018-09-01,26.4,21.770872,25.547516,29.107233
17974,Antalya,Gazi̇paşa,2018-10-01,21.8,16.882446,20.513275,24.321663
17974,Antalya,Gazi̇paşa,2018-11-01,17.6,13.449404,16.372528,19.528034
17974,Antalya,Gazi̇paşa,2018-12-01,13.6,9.866023,12.344757,14.730921
17974,Antalya,Gazi̇paşa,2019-01-01,11.1,7.2800007,9.585175,11.973423
17974,Antalya,Gazi̇paşa,2019-02-01,12.7,7.7224774,10.867493,14.340249
17974,Antalya,Gazi̇paşa,2019-03-01,13.8,8.105141,11.997284,15.517156
17974,Antalya,Gazi̇paşa,2019-04-01,16.1,10.756842,14.584015,17.834007
17974,Antalya,Gazi̇paşa,2019-05-01,21.3,16.599243,20.875092,24.391512
17974,Antalya,Gazi̇paşa,2019-06-01,25.4,20.477545,24.217896,27.240305
17974,Antalya,Gazi̇paşa,2019-07-01,27.6,22.113363,26.412323,29.765125
17974,Antalya,Gazi̇paşa,2019-08-01,28.5,23.27167,27.12561,30.44589
17974,Antalya,Gazi̇paşa,2019-09-01,25.9,20.786814,24.277435,27.499542
17974,Antalya,Gazi̇paşa,2019-10-01,22.7,18.598574,21.954071,25.585272
17974,Antalya,Gazi̇paşa,2019-11-01,18.3,14.246808,17.521454,21.368578
17974,Antalya,Gazi̇paşa,2019-12-01,13.3,10.373643,12.6163025,15.128397
17974,Antalya,Gazi̇paşa,2020-01-01,11.3,6.7404704,9.31189,12.157395
17974,Antalya,Gazi̇paşa,2020-02-01,11.9,6.8340864,10.022614,13.089306
17974,Antalya,Gazi̇paşa,2020-03-01,14.3,8.543933,12.583008,16.285711
17974,Antalya,Gazi̇paşa,2020-04-01,16.6,11.731891,15.441467,18.618023
17974,Antalya,Gazi̇paşa,2020-05-01,21.9,16.590746,20.485016,23.964651
17974,Antalya,Gazi̇paşa,2020-06-01,23.5,18.56844,22.51593,25.555767
17974,Antalya,Gazi̇paşa,2020-07-01,27.8,22.906427,27.210968,30.55681
17974,Antalya,Gazi̇paşa,2020-08-01,28.1,23.17873,27.270172,30.801668
17974,Antalya,Gazi̇paşa,2020-09-01,27.4,23.42761,26.837921,30.194603
17974,Antalya,Gazi̇paşa,2020-10-01,23.2,19.268755,22.760162,26.548014
17974,Antalya,Gazi̇paşa,2020-11-01,17.7,13.337742,16.57669,20.084242
17974,Antalya,Gazi̇paşa,2020-12-01,14.3,10.593312,13.48407,16.523726
17974,Antalya,Gazi̇paşa,2021-01-01,12.7,7.9724813,11.302673,14.607759
17974,Antalya,Gazi̇paşa,2021-02-01,12.8,7.762931,11.502533,15.245314
17974,Antalya,Gazi̇paşa,2021-03-01,13.7,7.9196258,11.762054,15.2105
17974,Antalya,Gazi̇paşa,2021-04-01,17.0,12.326414,16.374176,19.790485
17974,Antalya,Gazi̇paşa,2021-05-01,21.9,17.760391,21.703583,25.133093
17974,Antalya,Gazi̇paşa,2021-06-01,24.6,19.541307,23.277863,26.30152
17974,Antalya,Gazi̇paşa,2021-07-01,29.2,23.94545,28.101807,31.605158
17974,Antalya,Gazi̇paşa,2021-08-01,29.3,24.308834,28.426971,32.20162
17974,Antalya,Gazi̇paşa,2021-09-01,25.2,20.823679,24.182648,27.170929
17974,Antalya,Gazi̇paşa,2021-10-01,21.3,16.923674,20.74173,24.40853
17974,Antalya,Gazi̇paşa,2021-11-01,17.8,13.905622,17.317291,21.231842
17974,Antalya,Gazi̇paşa,2021-12-01,13.1,9.301792,12.075714,14.8713255
17974,Antalya,Gazi̇paşa,2022-01-01,10.6,6.108998,8.881866,11.591957
17974,Antalya,Gazi̇paşa,2022-02-01,12.6,7.5407147,10.67514,13.72512
17974,Antalya,Gazi̇paşa,2022-03-01,10.9,5.680789,9.125488,12.399023
17974,Antalya,Gazi̇paşa,2022-04-01,17.7,12.343691,16.857117,20.658794
17974,Antalya,Gazi̇paşa,2022-05-01,21.1,16.07897,20.358276,23.896133
17974,Antalya,Gazi̇paşa,2022-06-01,25.1,20.006199,23.644257,26.565517
17974,Antalya,Gazi̇paşa,2022-07-01,28.5,23.318703,27.855255,31.684212
17974,Antalya,Gazi̇paşa,2022-08-01,28.0,23.423494,26.070038,28.649363
17974,Antalya,Gazi̇paşa,2022-09-01,25.5,20.938213,24.537994,27.750282
17974,Antalya,Gazi̇paşa,2022-10-01,21.7,17.832737,21.12436,24.436575
17974,Antalya,Gazi̇paşa,2022-11-01,17.2,13.108901,16.618378,20.062864
17974,Antalya,Gazi̇paşa,2022-12-01,14.6,10.453979,13.699951,16.865404
17974,Antalya,Gazi̇paşa,2023-01-01,12.8,7.6553316,11.243011,14.952183
17974,Antalya,Gazi̇paşa,2023-02-01,11.0,5.3181686,8.996674,12.598445
17974,Antalya,Gazi̇paşa,2023-03-01,15.1,10.143755,13.528412,16.774221
17974,Antalya,Gazi̇paşa,2023-04-01,16.5,11.377562,15.116699,18.387367
17974,Antalya,Gazi̇paşa,2023-05-01,20.3,14.996947,19.019958,22.228064
17974,Antalya,Gazi̇paşa,2023-06-01,24.3,19.285618,22.880035,25.70973
17974,Antalya,Gazi̇paşa,2023-07-01,29.4,24.617151,28.726898,32.135147
17974,Antalya,Gazi̇paşa,2023-08-01,28.6,24.279892,27.231842,30.139038
17974,Antalya,Gazi̇paşa,2023-09-01,26.4,21.77853,25.353973,28.711521
17974,Antalya,Gazi̇paşa,2023-10-01,22.3,18.385653,21.96231,25.332453
17974,Antalya,Gazi̇paşa,2023-11-01,18.6,14.781272,17.643799,20.265127
17974,Antalya,Gazi̇paşa,2023-12-01,14.9,11.193984,14.07309,17.045706
17974,Antalya,Gazi̇paşa,2024-01-01,13.7,9.525723,12.0442505,14.621538
17974,Antalya,Gazi̇paşa,2024-02-01,15.4,8.544166,12.350372,15.69432
17974,Antalya,Gazi̇paşa,2024-03-01,15.3,9.822938,13.818756,17.342485
17974,Antalya,Gazi̇paşa,2024-04-01,19.8,15.032591,18.895447,22.484211
17974,Antalya,Gazi̇paşa,2024-05-01,21.5,16.356613,20.09314,23.174187
17974,Antalya,Gazi̇paşa,2024-06-01,28.3,23.254572,27.724335,31.129475
17974,Antalya,Gazi̇paşa,2024-07-01,29.8,24.593172,28.463257,31.67825
17974,Antalya,Gazi̇paşa,2024-08-01,29.0,24.456247,27.869598,31.034956
17974,Antalya,Gazi̇paşa,2024-09-01,26.1,21.622704,24.634003,27.59081
17974,Antalya,Gazi̇paşa,2024-10-01,21.9,17.131666,20.833038,24.40504
17974,Antalya,Gazi̇paşa,2024-11-01,16.5,12.245462,15.580597,19.269146
17974,Antalya,Gazi̇paşa,2024-12-01,13.8,9.992236,12.609711,15.183352
17370,Hatay,İskenderun,1994-01-01,14.1,7.1619077,9.543243,12.5468855
17370,Hatay,İskenderun,1994-01-01,14.1,7.1619077,9.543243,12.5468855
17370,Hatay,İskenderun,1994-02-01,12.3,5.0495887,8.268768,11.564031
17370,Hatay,İskenderun,1994-02-01,12.3,5.0495887,8.268768,11.564031
17370,Hatay,İskenderun,1994-03-01,15.1,7.799581,11.23053,14.7760315
17370,Hatay,İskenderun,1994-03-01,15.1,7.799581,11.23053,14.7760315
17370,Hatay,İskenderun,1994-04-01,20.0,13.111188,17.069366,21.06043
17370,Hatay,İskenderun,1994-04-01,20.0,13.111188,17.069366,21.06043
17370,Hatay,İskenderun,1994-05-01,22.0,15.815023,19.669037,23.619167
17370,Hatay,İskenderun,1994-05-01,22.0,15.815023,19.669037,23.619167
17370,Hatay,İskenderun,1994-06-01,25.3,17.995686,22.249237,26.58199
17370,Hatay,İskenderun,1994-06-01,25.3,17.995686,22.249237,26.58199
17370,Hatay,İskenderun,1994-07-01,27.0,20.672958,24.093689,27.942993
17370,Hatay,İskenderun,1994-07-01,27.0,20.672958,24.093689,27.942993
17370,Hatay,İskenderun,1994-08-01,28.1,21.271015,25.238373,29.680353
17370,Hatay,İskenderun,1994-08-01,28.1,21.271015,25.238373,29.680353
17370,Hatay,İskenderun,1994-09-01,28.4,22.020987,25.863098,30.370432
17370,Hatay,İskenderun,1994-09-01,28.4,22.020987,25.863098,30.370432
17370,Hatay,İskenderun,1994-10-01,26.0,18.407963,21.878082,25.783278
17370,Hatay,İskenderun,1994-10-01,26.0,18.407963,21.878082,25.783278
17370,Hatay,İskenderun,1994-11-01,17.0,9.661975,12.254913,15.08421
17370,Hatay,İskenderun,1994-11-01,17.0,9.661975,12.254913,15.08421
17370,Hatay,İskenderun,1994-12-01,11.1,3.9945915,6.485565,9.0703945
17370,Hatay,İskenderun,1994-12-01,11.1,3.9945915,6.485565,9.0703945
17370,Hatay,İskenderun,1995-01-01,12.5,6.2641435,8.47644,11.116781
17370,Hatay,İskenderun,1995-01-01,12.5,6.2641435,8.47644,11.116781
17370,Hatay,İskenderun,1995-02-01,14.1,6.3466296,9.64743,13.268289
17370,Hatay,İskenderun,1995-02-01,14.1,6.3466296,9.64743,13.268289
17370,Hatay,İskenderun,1995-03-01,15.5,7.6277957,11.202423,14.834925
17370,Hatay,İskenderun,1995-03-01,15.5,7.6277957,11.202423,14.834925
17370,Hatay,İskenderun,1995-04-01,17.4,9.637595,13.718353,17.582787
17370,Hatay,İskenderun,1995-04-01,17.4,9.637595,13.718353,17.582787
17370,Hatay,İskenderun,1995-05-01,22.1,15.369443,19.575409,23.719337
17370,Hatay,İskenderun,1995-05-01,22.1,15.369443,19.575409,23.719337
17370,Hatay,İskenderun,1995-06-01,25.9,19.048557,22.912292,26.815428
17370,Hatay,İskenderun,1995-06-01,25.9,19.048557,22.912292,26.815428
17370,Hatay,İskenderun,1995-07-01,27.5,20.826838,24.360931,28.226976
17370,Hatay,İskenderun,1995-07-01,27.5,20.826838,24.360931,28.226976
17370,Hatay,İskenderun,1995-08-01,28.3,21.923525,25.424652,29.490427
17370,Hatay,İskenderun,1995-08-01,28.3,21.923525,25.424652,29.490427
17370,Hatay,İskenderun,1995-09-01,26.3,19.585089,23.124847,27.290575
17370,Hatay,İskenderun,1995-09-01,26.3,19.585089,23.124847,27.290575
17370,Hatay,İskenderun,1995-10-01,22.4,15.297264,18.894562,23.010061
17370,Hatay,İskenderun,1995-10-01,22.4,15.297264,18.894562,23.010061
17370,Hatay,İskenderun,1995-11-01,15.2,7.6532683,10.766815,14.260724
17370,Hatay,İskenderun,1995-11-01,15.2,7.6532683,10.766815,14.260724
17370,Hatay,İskenderun,1995-12-01,12.9,5.1380467,7.951294,11.106692
17370,Hatay,İskenderun,1995-12-01,12.9,5.1380467,7.951294,11.106692
17370,Hatay,İskenderun,1996-01-01,11.9,4.5930343,7.2265625,9.989655
17370,Hatay,İskenderun,1996-01-01,11.9,4.5930343,7.2265625,9.989655
17370,Hatay,İskenderun,1996-02-01,13.5,5.8858767,8.851715,12.032986
17370,Hatay,İskenderun,1996-02-01,13.5,5.8858767,8.851715,12.032986
17370,Hatay,İskenderun,1996-03-01,14.0,7.336665,10.109467,13.246104
17370,Hatay,İskenderun,1996-03-01,14.0,7.336665,10.109467,13.246104
17370,Hatay,İskenderun,1996-04-01,17.0,9.578733,13.107727,16.696499
17370,Hatay,İskenderun,1996-04-01,17.0,9.578733,13.107727,16.696499
17370,Hatay,İskenderun,1996-05-01,22.9,15.472037,19.7695,23.96844
17370,Hatay,İskenderun,1996-05-01,22.9,15.472037,19.7695,23.96844
17370,Hatay,İskenderun,1996-06-01,25.7,18.44745,22.779327,27.074389
17370,Hatay,İskenderun,1996-06-01,25.7,18.44745,22.779327,27.074389
17370,Hatay,İskenderun,1996-07-01,28.1,21.041334,25.271484,29.686008
17370,Hatay,İskenderun,1996-07-01,28.1,21.041334,25.271484,29.686008
17370,Hatay,İskenderun,1996-08-01,28.6,21.444624,25.333466,29.68778
17370,Hatay,İskenderun,1996-08-01,28.6,21.444624,25.333466,29.68778
17370,Hatay,İskenderun,1996-09-01,26.2,19.174591,22.341309,26.057673
17370,Hatay,İskenderun,1996-09-01,26.2,19.174591,22.341309,26.057673
17370,Hatay,İskenderun,1996-10-01,21.5,14.647582,17.672028,21.226763
17370,Hatay,İskenderun,1996-10-01,21.5,14.647582,17.672028,21.226763
17370,Hatay,İskenderun,1996-11-01,19.0,11.36913,14.422577,18.223215
17370,Hatay,İskenderun,1996-11-01,19.0,11.36913,14.422577,18.223215
17370,Hatay,İskenderun,1996-12-01,15.5,9.06344,11.177063,13.569
17370,Hatay,İskenderun,1996-12-01,15.5,9.06344,11.177063,13.569
17370,Hatay,İskenderun,1997-01-01,12.9,5.5312204,8.346344,11.426729
17370,Hatay,İskenderun,1997-01-01,12.9,5.5312204,8.346344,11.426729
17370,Hatay,İskenderun,1997-02-01,10.8,3.4648144,6.5818787,9.721769
17370,Hatay,İskenderun,1997-02-01,10.8,3.4648144,6.5818787,9.721769
17370,Hatay,İskenderun,1997-03-01,13.0,5.0317273,8.540863,11.991371
17370,Hatay,İskenderun,1997-03-01,13.0,5.0317273,8.540863,11.991371
17370,Hatay,İskenderun,1997-04-01,16.3,8.49038,12.27597,15.921816
17370,Hatay,İskenderun,1997-04-01,16.3,8.49038,12.27597,15.921816
17370,Hatay,İskenderun,1997-05-01,22.1,15.382005,19.513947,23.733843
17370,Hatay,İskenderun,1997-05-01,22.1,15.382005,19.513947,23.733843
17370,Hatay,İskenderun,1997-06-01,25.4,18.410423,22.363556,26.341421
17370,Hatay,İskenderun,1997-06-01,25.4,18.410423,22.363556,26.341421
17370,Hatay,İskenderun,1997-07-01,28.1,20.944473,25.093842,29.447458
17370,Hatay,İskenderun,1997-07-01,28.1,20.944473,25.093842,29.447458
17370,Hatay,İskenderun,1997-08-01,27.2,20.816984,23.765411,27.356346
17370,Hatay,İskenderun,1997-08-01,27.2,20.816984,23.765411,27.356346
17370,Hatay,İskenderun,1997-09-01,25.3,18.344326,22.15866,26.513842
17370,Hatay,İskenderun,1997-09-01,25.3,18.344326,22.15866,26.513842
17370,Hatay,İskenderun,1997-10-01,22.3,15.642557,18.72696,22.24828
17370,Hatay,İskenderun,1997-10-01,22.3,15.642557,18.72696,22.24828
17370,Hatay,İskenderun,1997-11-01,18.6,10.728171,13.7743225,17.250414
17370,Hatay,İskenderun,1997-11-01,18.6,10.728171,13.7743225,17.250414
17370,Hatay,İskenderun,1997-12-01,13.9,7.185755,9.285187,11.76432
17370,Hatay,İskenderun,1997-12-01,13.9,7.185755,9.285187,11.76432
17370,Hatay,İskenderun,1998-01-01,11.5,4.2821155,6.813263,9.678296
17370,Hatay,İskenderun,1998-01-01,11.5,4.2821155,6.813263,9.678296
17370,Hatay,İskenderun,1998-02-01,12.6,4.2628446,8.069672,11.7954235
17370,Hatay,İskenderun,1998-02-01,12.6,4.2628446,8.069672,11.7954235
17370,Hatay,İskenderun,1998-03-01,14.1,6.659592,9.877441,13.1666565
17370,Hatay,İskenderun,1998-03-01,14.1,6.659592,9.877441,13.1666565
17370,Hatay,İskenderun,1998-04-01,19.2,11.794529,15.723297,19.702936
17370,Hatay,İskenderun,1998-04-01,19.2,11.794529,15.723297,19.702936
17370,Hatay,İskenderun,1998-05-01,22.0,15.098108,19.077576,22.82342
17370,Hatay,İskenderun,1998-05-01,22.0,15.098108,19.077576,22.82342
17370,Hatay,İskenderun,1998-06-01,25.3,18.598785,22.443878,26.351292
17370,Hatay,İskenderun,1998-06-01,25.3,18.598785,22.443878,26.351292
17370,Hatay,İskenderun,1998-07-01,28.1,21.301903,25.181976,29.232267
17370,Hatay,İskenderun,1998-07-01,28.1,21.301903,25.181976,29.232267
17370,Hatay,İskenderun,1998-08-01,30.1,22.992254,26.814117,31.230024
17370,Hatay,İskenderun,1998-08-01,30.1,22.992254,26.814117,31.230024
17370,Hatay,İskenderun,1998-09-01,27.5,20.658104,23.766602,27.58259
17370,Hatay,İskenderun,1998-09-01,27.5,20.658104,23.766602,27.58259
17370,Hatay,İskenderun,1998-10-01,24.1,16.264904,19.966095,24.252642
17370,Hatay,İskenderun,1998-10-01,24.1,16.264904,19.966095,24.252642
17370,Hatay,İskenderun,1998-11-01,19.7,13.310992,15.878998,19.034512
17370,Hatay,İskenderun,1998-11-01,19.7,13.310992,15.878998,19.034512
17370,Hatay,İskenderun,1998-12-01,14.7,8.027102,10.510834,13.114331
17370,Hatay,İskenderun,1998-12-01,14.7,8.027102,10.510834,13.114331
17370,Hatay,İskenderun,1999-01-01,13.9,6.0686884,8.898224,11.998357
17370,Hatay,İskenderun,1999-01-01,13.9,6.0686884,8.898224,11.998357
17370,Hatay,İskenderun,1999-02-01,14.0,5.8827767,9.139374,12.237091
17370,Hatay,İskenderun,1999-02-01,14.0,5.8827767,9.139374,12.237091
17370,Hatay,İskenderun,1999-03-01,15.7,7.8087463,11.384247,15.059423
17370,Hatay,İskenderun,1999-03-01,15.7,7.8087463,11.384247,15.059423
17370,Hatay,İskenderun,1999-04-01,18.1,11.039296,14.849396,18.65226
17370,Hatay,İskenderun,1999-04-01,18.1,11.039296,14.849396,18.65226
17370,Hatay,İskenderun,1999-05-01,23.1,16.003422,20.265137,24.411839
17370,Hatay,İskenderun,1999-05-01,23.1,16.003422,20.265137,24.411839
17370,Hatay,İskenderun,1999-06-01,25.7,18.803457,22.387695,26.03124
17370,Hatay,İskenderun,1999-06-01,25.7,18.803457,22.387695,26.03124
17370,Hatay,İskenderun,1999-07-01,28.5,21.781775,25.260345,29.140999
17370,Hatay,İskenderun,1999-07-01,28.5,21.781775,25.260345,29.140999
17370,Hatay,İskenderun,1999-08-01,29.1,22.701002,25.949005,29.903719
17370,Hatay,İskenderun,1999-08-01,29.1,22.701002,25.949005,29.903719
17370,Hatay,İskenderun,1999-09-01,26.9,19.946466,23.571716,27.6478
17370,Hatay,İskenderun,1999-09-01,26.9,19.946466,23.571716,27.6478
17370,Hatay,İskenderun,1999-10-01,23.6,16.943796,19.676544,23.186874
17370,Hatay,İskenderun,1999-10-01,23.6,16.943796,19.676544,23.186874
17370,Hatay,İskenderun,1999-11-01,18.0,10.363768,13.7966,17.478872
17370,Hatay,İskenderun,1999-11-01,18.0,10.363768,13.7966,17.478872
17370,Hatay,İskenderun,1999-12-01,15.4,7.800596,10.860565,14.506335
17370,Hatay,İskenderun,1999-12-01,15.4,7.800596,10.860565,14.506335
17370,Hatay,İskenderun,2000-01-01,10.3,2.891012,5.783478,8.715768
