Istasyon_No,Istasyon_Adi,YIL,AY,ORTALAMA_SICAKLIK_°C
17866,GÖKSUN,2000,10,8.7
17866,GÖKSUN,2000,11,4.1
17866,GÖKSUN,2000,12,-1.3
17866,GÖKSUN,2000,13,7.6
17866,GÖKSUN,2001,1,0.4
17866,GÖKSUN,2001,2,0.4
17866,GÖKSUN,2001,3,7.6
17866,GÖKSUN,2001,4,8.8
17866,GÖKSUN,2001,5,10.8
17866,GÖKSUN,2001,6,17.7
17866,GÖKSUN,2001,7,22.1
17866,GÖKSUN,2001,8,21.2
17866,GÖKSUN,2001,9,16.3
17866,GÖKSUN,2001,10,9.7
17866,GÖKSUN,2001,11,1.8
17866,GÖKSUN,2001,12,-0.2
17866,GÖKSUN,2001,13,9.8
17866,GÖKSUN,2002,1,-8.8
17866,GÖKSUN,2002,2,0.2
17866,GÖKSUN,2002,3,4.9
17866,GÖKSUN,2002,4,7.7
17866,GÖKSUN,2002,5,12.1
17866,GÖKSUN,2002,6,17.1
17866,GÖKSUN,2002,7,21.0
17866,GÖKSUN,2002,8,19.6
17866,GÖKSUN,2002,9,16.1
17866,GÖKSUN,2002,10,11.5
17866,GÖKSUN,2002,11,5.7
17866,GÖKSUN,2002,12,-3.9
17866,GÖKSUN,2002,13,8.6
17866,GÖKSUN,2003,1,0.8
17866,GÖKSUN,2003,2,-4.3
17866,GÖKSUN,2003,3,-1.1
17866,GÖKSUN,2003,4,8.1
17866,GÖKSUN,2003,5,14.3
17866,GÖKSUN,2003,6,17.7
17866,GÖKSUN,2003,7,20.6
17866,GÖKSUN,2003,8,21.0
17866,GÖKSUN,2003,9,15.8
17866,GÖKSUN,2003,10,12.4
17866,GÖKSUN,2003,11,4.4
17866,GÖKSUN,2003,12,-1.5
17866,GÖKSUN,2003,13,9.1
17866,GÖKSUN,2004,1,-2.9
17866,GÖKSUN,2004,2,-2.2
17866,GÖKSUN,2004,3,3.8
17866,GÖKSUN,2004,4,8.0
17866,GÖKSUN,2004,5,12.6
17866,GÖKSUN,2004,6,17.1
17866,GÖKSUN,2004,7,20.2
17866,GÖKSUN,2004,8,20.3
17866,GÖKSUN,2004,9,15.7
