Istasyon_No,Istasyon_Adi,YIL,AY,ORTALAMA_SICAKLIK_°C
17330,SİLİFKE,1963,13,19.7
17330,SİLİFKE,1964,1,7.6
17330,SİLİFKE,1964,2,10.3
17330,SİLİFKE,1964,3,15.0
17330,SİLİFKE,1964,4,17.3
17330,SİLİFKE,1964,5,19.3
17330,SİLİFKE,1964,6,25.3
17330,SİLİFKE,1964,7,27.5
17330,SİLİFKE,1964,8,27.8
17330,SİLİFKE,1964,9,25.5
17330,SİLİFKE,1964,10,22.4
17330,SİLİFKE,1964,11,16.7
17330,SİLİFKE,1964,12,12.1
17330,SİLİFKE,1964,13,18.9
17330,SİLİFKE,1965,1,10.8
17330,SİLİFKE,1965,2,10.3
17330,SİLİFKE,1965,3,14.7
17330,SİLİFKE,1965,4,16.8
17330,SİLİFKE,1965,5,20.5
17330,SİLİFKE,1965,6,26.5
17330,SİLİFKE,1965,7,27.6
17330,SİLİFKE,1965,8,27.3
17330,SİLİFKE,1965,9,25.3
17330,SİLİFKE,1965,10,19.9
17330,SİLİFKE,1965,11,15.9
17330,SİLİFKE,1965,12,12.6
17330,SİLİFKE,1965,13,19.1
17330,SİLİFKE,1966,1,12.0
17330,SİLİFKE,1966,2,13.8
17330,SİLİFKE,1966,3,14.2
17330,SİLİFKE,1966,4,18.3
17330,SİLİFKE,1966,5,20.8
17330,SİLİFKE,1966,6,24.7
17330,SİLİFKE,1966,7,27.4
17330,SİLİFKE,1966,8,28.3
17330,SİLİFKE,1966,9,25.5
17330,SİLİFKE,1966,10,23.0
17330,SİLİFKE,1966,11,19.2
17330,SİLİFKE,1966,12,12.2
17330,SİLİFKE,1966,13,20.0
17330,SİLİFKE,1967,1,10.0
17330,SİLİFKE,1967,2,8.3
17330,SİLİFKE,1967,3,12.0
17330,SİLİFKE,1967,4,16.1
17330,SİLİFKE,1967,5,20.8
17330,SİLİFKE,1967,6,24.4
17330,SİLİFKE,1967,7,27.9
17330,SİLİFKE,1967,8,28.4
17330,SİLİFKE,1967,9,25.6
17330,SİLİFKE,1967,10,21.7
17330,SİLİFKE,1967,11,15.1
17330,SİLİFKE,1967,12,12.0
17330,SİLİFKE,1967,13,18.6
17330,SİLİFKE,1968,1,8.4
17330,SİLİFKE,1968,2,10.6
17330,SİLİFKE,1968,3,13.3
17330,SİLİFKE,1968,4,18.9
17330,SİLİFKE,1968,5,23.8
17330,SİLİFKE,1968,6,25.5
17330,SİLİFKE,1968,7,28.2
17330,SİLİFKE,1968,8,26.9
17330,SİLİFKE,1968,9,25.1
17330,SİLİFKE,1968,10,21.8
17330,SİLİFKE,1968,11,16.7
17330,SİLİFKE,1968,12,12.7
17330,SİLİFKE,1968,13,19.4
17330,SİLİFKE,1969,1,9.7
17330,SİLİFKE,1969,2,11.4
17330,SİLİFKE,1969,3,14.7
17330,SİLİFKE,1969,4,16.3
17330,SİLİFKE,1969,5,22.7
17330,SİLİFKE,1969,6,26.1
17330,SİLİFKE,1969,7,27.0
17330,SİLİFKE,1969,8,27.4
17330,SİLİFKE,1969,9,26.3
17330,SİLİFKE,1969,10,21.4
17330,SİLİFKE,1969,11,16.4
17330,SİLİFKE,1969,12,12.9
17330,SİLİFKE,1969,13,19.4
17330,SİLİFKE,1970,1,12.2
17330,SİLİFKE,1970,2,12.4
17330,SİLİFKE,1970,3,14.6
17330,SİLİFKE,1970,4,19.1
17330,SİLİFKE,1970,5,20.2
17330,SİLİFKE,1970,6,24.9
17330,SİLİFKE,1970,7,27.4
17330,SİLİFKE,1970,8,28.3
17330,SİLİFKE,1970,9,25.4
17330,SİLİFKE,1970,10,20.4
17330,SİLİFKE,1970,11,17.6
17330,SİLİFKE,1970,12,10.2
17330,SİLİFKE,1970,13,19.4
17330,SİLİFKE,1971,1,12.8
17330,SİLİFKE,1971,2,10.2
17330,SİLİFKE,1971,3,13.9
17330,SİLİFKE,1971,4,15.9
17330,SİLİFKE,1971,5,22.0
17330,SİLİFKE,1971,6,25.3
17330,SİLİFKE,1971,7,27.1
17330,SİLİFKE,1971,8,28.1
17330,SİLİFKE,1971,9,25.8
17330,SİLİFKE,1971,10,20.4
17330,SİLİFKE,1971,11,16.5
17330,SİLİFKE,1971,12,10.7
17330,SİLİFKE,1971,13,19.1
17330,SİLİFKE,1972,1,8.0
17330,SİLİFKE,1972,2,8.3
17330,SİLİFKE,1972,3,13.4
17330,SİLİFKE,1972,4,18.0
17330,SİLİFKE,1972,5,20.3
17330,SİLİFKE,1972,6,24.6
17330,SİLİFKE,1972,7,26.6
17330,SİLİFKE,1972,8,27.5
17330,SİLİFKE,1972,9,26.0
17330,SİLİFKE,1972,10,21.3
17330,SİLİFKE,1972,11,15.5
17330,SİLİFKE,1972,12,11.6
17330,SİLİFKE,1972,13,18.5
17330,SİLİFKE,1973,1,9.5
17330,SİLİFKE,1973,2,12.9
17330,SİLİFKE,1973,3,13.8
17330,SİLİFKE,1973,4,16.9
17330,SİLİFKE,1973,5,22.3
17330,SİLİFKE,1973,6,24.9
17330,SİLİFKE,1973,7,27.4
17330,SİLİFKE,1973,8,28.1
17330,SİLİFKE,1973,9,26.8
17330,SİLİFKE,1973,10,22.5
17330,SİLİFKE,1973,11,13.9
17330,SİLİFKE,1973,12,12.1
17330,SİLİFKE,1973,13,19.3
17330,SİLİFKE,1974,1,8.2
17330,SİLİFKE,1974,2,12.2
17330,SİLİFKE,1974,3,15.2
17330,SİLİFKE,1974,4,17.0
17330,SİLİFKE,1974,5,20.4
17330,SİLİFKE,1974,6,24.8
17330,SİLİFKE,1974,7,28.6
17330,SİLİFKE,1974,8,27.5
17330,SİLİFKE,1974,9,25.8
17330,SİLİFKE,1974,10,22.9
17330,SİLİFKE,1974,11,16.7
17330,SİLİFKE,1974,12,10.9
17330,SİLİFKE,1974,13,19.2
17330,SİLİFKE,1975,1,9.8
17330,SİLİFKE,1975,2,10.0
17330,SİLİFKE,1975,3,14.8
17330,SİLİFKE,1975,4,19.5
17330,SİLİFKE,1975,5,20.7
17330,SİLİFKE,1975,6,24.9
17330,SİLİFKE,1975,7,27.6
17330,SİLİFKE,1975,8,27.5
17330,SİLİFKE,1975,9,26.5
17330,SİLİFKE,1975,10,21.9
17330,SİLİFKE,1975,11,16.1
17330,SİLİFKE,1975,12,9.7
17330,SİLİFKE,1975,13,19.1
17330,SİLİFKE,1976,1,10.1
17330,SİLİFKE,1976,2,8.5
17330,SİLİFKE,1976,3,13.8
17330,SİLİFKE,1976,4,16.7
17330,SİLİFKE,1976,5,21.6
17330,SİLİFKE,1976,6,24.9
17330,SİLİFKE,1976,7,27.0
17330,SİLİFKE,1976,8,27.2
17330,SİLİFKE,1976,9,24.7
17330,SİLİFKE,1976,10,21.9
17330,SİLİFKE,1976,11,17.7
17330,SİLİFKE,1976,12,12.0
17330,SİLİFKE,1976,13,18.9
17330,SİLİFKE,1977,1,8.9
17330,SİLİFKE,1977,2,13.3
17330,SİLİFKE,1977,3,13.7
17330,SİLİFKE,1977,4,16.6
17330,SİLİFKE,1977,5,21.9
17330,SİLİFKE,1977,6,25.1
17330,SİLİFKE,1977,7,28.4
17330,SİLİFKE,1977,8,28.9
17330,SİLİFKE,1977,9,26.1
17330,SİLİFKE,1977,10,20.4
17330,SİLİFKE,1977,11,17.4
17330,SİLİFKE,1977,12,9.7
17330,SİLİFKE,1977,13,19.2
17330,SİLİFKE,1978,1,10.8
17330,SİLİFKE,1978,2,12.7
17330,SİLİFKE,1978,3,14.1
17330,SİLİFKE,1978,4,16.9
17330,SİLİFKE,1978,5,21.6
17330,SİLİFKE,1978,6,25.5
17330,SİLİFKE,1978,7,29.1
17330,SİLİFKE,1978,8,27.8
17330,SİLİFKE,1978,9,24.8
17330,SİLİFKE,1978,10,22.4
17330,SİLİFKE,1978,11,15.2
17330,SİLİFKE,1978,12,12.4
17330,SİLİFKE,1978,13,19.5
17330,SİLİFKE,1979,1,10.7
17330,SİLİFKE,1979,2,13.1
17330,SİLİFKE,1979,3,15.1
17330,SİLİFKE,1979,4,18.0
17330,SİLİFKE,1979,5,21.3
17330,SİLİFKE,1979,6,25.7
17330,SİLİFKE,1979,7,28.0
17330,SİLİFKE,1979,8,27.4
17330,SİLİFKE,1979,9,26.6
17330,SİLİFKE,1979,10,21.9
17330,SİLİFKE,1979,11,18.2
17330,SİLİFKE,1979,12,11.6
