Istasyon_No,Istasyon_Adi,YIL,AY,ORTALAMA_SICAKLIK_°C
17370,İSKENDERUN,1985,13,19.7
17370,İSKENDERUN,1986,1,12.9
17370,İSKENDERUN,1986,2,13.7
17370,İSKENDERUN,1986,3,15.7
17370,İSKENDERUN,1986,4,19.8
17370,İSKENDERUN,1986,5,20.2
17370,İSKENDERUN,1986,6,24.4
17370,İSKENDERUN,1986,7,26.8
17370,İSKENDERUN,1986,8,28.2
17370,İSKENDERUN,1986,9,26.9
17370,İSKENDERUN,1986,10,21.8
17370,İSKENDERUN,1986,11,14.9
17370,İSKENDERUN,1986,12,12.6
17370,İSKENDERUN,1986,13,19.9
17370,İSKENDERUN,1987,1,12.5
17370,İSKENDERUN,1987,2,14.2
17370,İSKENDERUN,1987,3,11.6
17370,İSKENDERUN,1987,4,16.6
17370,İSKENDERUN,1987,5,20.2
17370,İSKENDERUN,1987,6,23.8
17370,İSKENDERUN,1987,7,27.3
17370,İSKENDERUN,1987,8,28.3
17370,İSKENDERUN,1987,9,26.4
17370,İSKENDERUN,1987,10,21.1
17370,İSKENDERUN,1987,11,16.4
17370,İSKENDERUN,1987,12,13.3
17370,İSKENDERUN,1987,13,19.3
17370,İSKENDERUN,1988,1,11.5
17370,İSKENDERUN,1988,2,12.5
17370,İSKENDERUN,1988,3,13.6
17370,İSKENDERUN,1988,4,17.7
17370,İSKENDERUN,1988,5,22.0
17370,İSKENDERUN,1988,6,24.5
17370,İSKENDERUN,1988,7,28.6
17370,İSKENDERUN,1988,8,28.6
17370,İSKENDERUN,1988,9,26.3
17370,İSKENDERUN,1988,10,21.5
17370,İSKENDERUN,1988,11,14.4
17370,İSKENDERUN,1988,12,12.9
17370,İSKENDERUN,1988,13,19.5
17370,İSKENDERUN,1989,1,9.8
17370,İSKENDERUN,1989,2,12.1
17370,İSKENDERUN,1989,3,16.0
17370,İSKENDERUN,1989,4,20.6
17370,İSKENDERUN,1989,5,22.9
17370,İSKENDERUN,1989,6,24.6
17370,İSKENDERUN,1989,7,27.5
17370,İSKENDERUN,1989,8,28.3
17370,İSKENDERUN,1989,9,26.8
17370,İSKENDERUN,1989,10,21.5
17370,İSKENDERUN,1989,11,17.3
17370,İSKENDERUN,1989,12,12.6
17370,İSKENDERUN,1989,13,20.0
17370,İSKENDERUN,1990,1,10.2
17370,İSKENDERUN,1990,2,12.1
17370,İSKENDERUN,1990,3,15.5
