Istasyon_No,Istasyon_Adi,YIL,AY,ORTALAMA_SICAKLIK_°C
17908,KOZAN,2011,10,21.8
17908,KOZAN,2011,11,13.6
17908,KOZAN,2011,12,11.5
17908,KOZAN,2011,13,19.5
17908,KOZAN,2012,1,8.8
17908,KOZAN,2012,2,9.6
17908,KOZAN,2012,3,12.5
17908,KOZAN,2012,4,19.5
17908,KOZAN,2012,5,21.9
17908,KOZAN,2012,6,28.0
17908,KOZAN,2012,7,30.4
17908,KOZAN,2012,8,30.3
17908,KOZAN,2012,9,28.1
17908,KOZAN,2012,10,23.3
17908,KOZAN,2012,11,18.2
17908,KOZAN,2012,12,11.9
17908,KOZAN,2012,13,20.2
17908,KOZAN,2013,1,10.6
17908,KOZAN,2013,2,13.2
17908,KOZAN,2013,3,15.0
17908,KOZAN,2013,4,18.6
17908,KOZAN,2013,5,23.8
17908,KOZAN,2013,6,26.5
17908,KOZAN,2013,7,29.1
17908,KOZAN,2013,8,29.5
17908,KOZAN,2013,9,26.1
17908,KOZAN,2013,10,21.2
17908,KOZAN,2013,11,19.2
17908,KOZAN,2013,12,10.9
17908,KOZAN,2013,13,20.3
17908,KOZAN,2014,1,12.7
17908,KOZAN,2014,2,13.5
17908,KOZAN,2014,3,16.0
17908,KOZAN,2014,4,18.9
17908,KOZAN,2014,5,21.7
17908,KOZAN,2014,6,25.5
17908,KOZAN,2014,7,28.4
17908,KOZAN,2014,8,29.4
17908,KOZAN,2014,9,25.8
17908,KOZAN,2014,10,21.7
17908,KOZAN,2014,11,16.4
17908,KOZAN,2014,12,14.2
17908,KOZAN,2014,13,20.4
17908,KOZAN,2015,1,9.8
17908,KOZAN,2015,2,11.5
17908,KOZAN,2015,3,14.8
17908,KOZAN,2015,4,17.0
17908,KOZAN,2015,5,22.8
17908,KOZAN,2015,6,24.7
17908,KOZAN,2015,7,28.3
17908,KOZAN,2015,8,30.1
17908,KOZAN,2015,9,28.7
17908,KOZAN,2015,10,23.6
17908,KOZAN,2015,11,18.4
17908,KOZAN,2015,12,12.7
17908,KOZAN,2015,13,20.2
17908,KOZAN,2016,1,8.7
17908,KOZAN,2016,2,14.8
17908,KOZAN,2016,3,15.9
17908,KOZAN,2016,4,21.0
17908,KOZAN,2016,5,21.2
17908,KOZAN,2016,6,27.0
17908,KOZAN,2016,7,29.8
17908,KOZAN,2016,8,30.3
17908,KOZAN,2016,9,26.4
17908,KOZAN,2016,10,23.9
17908,KOZAN,2016,11,16.9
17908,KOZAN,2016,12,9.5
17908,KOZAN,2016,13,20.4
17908,KOZAN,2017,1,9.1
17908,KOZAN,2017,2,11.4
17908,KOZAN,2017,3,15.5
17908,KOZAN,2017,4,18.4
17908,KOZAN,2017,5,21.2
17908,KOZAN,2017,6,25.9
17908,KOZAN,2017,7,30.7
17908,KOZAN,2017,8,30.2
17908,KOZAN,2017,9,28.2
17908,KOZAN,2017,10,23.0
17908,KOZAN,2017,11,16.4
17908,KOZAN,2017,12,13.8
17908,KOZAN,2017,13,20.4
17908,KOZAN,2018,1,11.2
17908,KOZAN,2018,2,14.1
