Istasyon_No,Istasyon_Adi,YIL,AY,ORTALAMA_SICAKLIK_°C
17238,BURDUR,1969,2,4.7
17238,BURDUR,1969,3,7.6
17238,BURDUR,1969,4,7.7
17238,BURDUR,1969,5,17.0
17238,BURDUR,1969,6,21.3
17238,BURDUR,1969,7,22.0
17238,BURDUR,1969,8,24.4
17238,BURDUR,1969,9,20.9
17238,BURDUR,1969,10,14.0
17238,BURDUR,1969,11,8.8
17238,BURDUR,1969,12,6.2
17238,BURDUR,1969,13,13.1
17238,BURDUR,1970,1,5.0
17238,BURDUR,1970,2,5.9
17238,BURDUR,1970,3,8.0
17238,BURDUR,1970,4,13.1
17238,BURDUR,1970,5,14.9
17238,BURDUR,1970,6,20.7
17238,BURDUR,1970,7,24.2
17238,BURDUR,1970,8,23.7
17238,BURDUR,1970,9,19.6
17238,BURDUR,1970,10,12.1
17238,BURDUR,1970,11,9.2
17238,BURDUR,1970,12,2.7
17238,BURDUR,1970,13,13.3
17238,BURDUR,1971,1,6.3
17238,BURDUR,1971,2,3.5
17238,BURDUR,1971,3,6.9
17238,BURDUR,1971,4,9.9
17238,BURDUR,1971,5,15.8
17238,BURDUR,1971,6,20.4
17238,BURDUR,1971,7,23.2
17238,BURDUR,1971,8,22.8
17238,BURDUR,1971,9,20.0
17238,BURDUR,1971,10,12.6
17238,BURDUR,1971,11,8.8
17238,BURDUR,1971,12,2.4
17238,BURDUR,1971,13,12.8
17238,BURDUR,1972,1,0.3
17238,BURDUR,1972,2,1.7
17238,BURDUR,1972,3,7.6
17238,BURDUR,1972,4,13.0
17238,BURDUR,1972,5,16.2
17238,BURDUR,1972,6,20.2
17238,BURDUR,1972,7,23.2
17238,BURDUR,1972,8,23.0
17238,BURDUR,1972,9,20.4
17238,BURDUR,1972,10,13.7
17238,BURDUR,1972,11,7.7
17238,BURDUR,1972,12,2.4
17238,BURDUR,1972,13,12.5
17238,BURDUR,1973,1,1.7
17238,BURDUR,1973,2,4.7
17238,BURDUR,1973,3,5.6
17238,BURDUR,1973,4,10.4
17238,BURDUR,1973,5,17.5
17238,BURDUR,1973,6,19.6
17238,BURDUR,1973,7,24.4
17238,BURDUR,1973,8,23.8
17238,BURDUR,1973,9,21.2
17238,BURDUR,1973,10,14.9
17238,BURDUR,1973,11,6.5
17238,BURDUR,1973,12,4.7
17238,BURDUR,1973,13,13.0
17238,BURDUR,1974,1,-1.8
17238,BURDUR,1974,2,3.2
17238,BURDUR,1974,3,8.9
17238,BURDUR,1974,4,9.7
17238,BURDUR,1974,5,15.6
